region_cd,region_nm,research_date,apt_type,price_gbn,rate,level_no
50130,서귀포시,202104,1,MD,5.0378153393228775,1
41390,시흥시,202104,1,MD,12.195121951219512,2
42000,강원,202104,1,MD,11.112486198066765,0
44200,아산시,202104,1,MD,10.256410256410255,1
45130,군산시,202104,1,MD,13.333333333333334,1
27200,남구,202104,1,MD,6.722859983729548,1
A6000,8개도,202104,0,MD,16.31367764851854,0
41A05,경원권,202104,3,MD,17.94871794871795,1
11A13,서북권,202104,7,MD,23.793357098398687,2
41A07,동부2권,202104,0,MD,17.916161817478145,1
29000,광주,202104,3,MD,12.110472931687646,0
41117,영통구,202104,1,MD,9.836065573770492,3
11A11,도심권,202104,0,MD,15.541470349328138,2
11A01,강북지역,202104,1,MD,22.30863731728265,1
47111,남구,202104,1,MD,9.71675845790716,2
41170,안양시,202101,1,MD,14.428565474266438,2
41285,일산동구,202101,1,MD,12.409527231661619,3
43110,청주시,202101,1,MD,10.432301301743133,1
48270,밀양시,202103,1,M,70.52075150562975,1
41280,고양시,202103,1,M,70.99360050581161,2
41460,용인시,202103,1,M,69.51854900935172,2
45000,전북,202103,1,M,83.60486391240158,0
43130,충주시,202103,1,M,84.03225806451613,1
11A11,도심권,202101,3,M,69.71428571428572,2
43111,상당구,202101,1,M,83.00524435661625,2
42130,원주시,202101,1,M,79.00462962962963,1
48129,진해구,202101,1,M,73.21637426900584,2
46000,전남,202101,0,M,60.92087833438584,0
43000,충북,202101,1,M,82.20214492240903,0
46170,나주시,202101,1,M,63.89798626156767,1
A2001,지방권,202101,3,M,70.87317782896564,0
41210,광명시,202101,1,M,61.36363636363637,2
27000,대구,202101,0,AD,10.05973853951348,0
11A02,강남지역,202101,3,AD,23.974405084637013,1
11A15,동남권,202101,3,AD,26.582369716603864,2
26140,서구,202101,1,AD,35.30764760507817,2
48270,밀양시,202102,1,M,70.50509044183057,1
50130,서귀포시,202102,1,M,65.55759803921568,1
41A03,경부2권,202102,3,M,76.50769975006047,1
41A04,경의권,202102,3,M,70.39106145251397,1
26A02,중부산권,202102,3,M,69.6969696969697,1
44000,충남,202102,3,M,75,0
A1000,전국,202102,7,M,45.68197052335242,0
A9000,9개도,202102,7,M,45.862680596524505,0
A6000,8개도,202102,7,M,45.121532010578555,0
41A01,서해안권,202102,7,M,48.806202600216686,1
41A06,동부1권,202102,7,M,47.536375661375665,1
50000,제주,202102,7,M,55.972696245733786,0
42170,동해시,202104,1,MD,13.074129459517197,1
27230,북구,202104,1,MD,7.905261842269716,1
27000,대구,202104,0,MD,9.168536201068443,0
26290,남구,202104,1,MD,13.93880524526469,2
11A02,강남지역,202104,3,MD,20.87009347830156,1
41590,화성시,202104,1,MD,10.582306830907054,2
44250,계룡시,202104,1,MD,10.842099077393193,1
44000,충남,202104,1,MD,10.36603802599206,0
41360,남양주시,202104,1,MD,13.698630136986301,2
47110,포항시,202104,1,MD,10.139220014178845,1
45000,전북,202104,3,MD,16.666666666666664,0
A2001,지방권,202104,0,MD,16.30371251001119,0
47000,경북,202104,0,MD,11.163457173077216,0
42110,춘천시,202104,1,MD,11.76470588235294,1
A5000,5대광역시,202104,3,MD,17.58477498814327,0
11110,종로구,202103,1,AD,21.142647908756977,3
11680,강남구,202103,1,AD,22.09723455313835,3
A6000,8개도,202103,0,AD,17.62241332761316,0
45000,전북,202103,3,AD,18.040398580962748,0
41170,안양시,202103,1,AD,15.105728254603132,2
28000,인천,202103,7,AD,21.36406031919703,0
48000,경남,202101,7,AD,29.442501070695087,0
28000,인천,202101,1,AD,10.714777393012035,0
42110,춘천시,202101,1,AD,12.25407223454449,1
48220,통영시,202101,1,AD,29.314281863080645,1
50000,제주,202101,3,AD,5.715247709718329,0
11A13,서북권,202101,0,AD,21.434297124527777,2
41410,군포시,202101,1,AD,18.29671509313009,2
41465,수지구,202101,1,AD,13.075384247307081,3
26A02,중부산권,202101,1,AD,22.51814528437569,1
11A14,서남권,202101,0,AD,23.66331165477618,2
41A01,서해안권,202101,1,AD,13.083051912895325,1
41270,안산시,202101,1,AD,14.380632999172569,2
44800,홍성군,202101,1,AD,10.471170450489373,1
31000,울산,202101,3,AD,19.52609359263244,0
11215,광진구,202101,1,AD,30.158357425492955,3
48120,창원시,202101,1,AD,27.82258605975137,1
11000,서울,202101,1,AD,24.35146741108452,0
26500,수영구,202101,1,AD,21.625862455162682,2
A9000,9개도,202101,0,A,65.75496814116262,0
30000,대전,202101,7,A,45.85341474601939,0
A3000,6대광역시,202101,7,A,44.75534616069128,0
47190,구미시,202101,1,A,83.42978688971809,1
31000,울산,202101,7,A,46.12096917023896,0
43113,흥덕구,202101,1,A,78.6608391179621,2
48000,경남,202101,3,A,69.78719581036778,0
45111,완산구,202101,1,A,83.7014645133476,2
30200,유성구,202101,1,A,69.68661950232296,1
26200,영도구,202101,1,A,74.64261979789065,2
11A01,강북지역,202101,0,A,61.41017587649122,1
41610,광주시,202101,1,A,71.76522877874706,2
11000,서울,202101,0,A,61.27512742835103,0
26A01,동부산권,202101,3,A,69.33084118749505,1
44810,예산군,202101,1,A,72.60895145083339,1
A2001,지방권,202101,3,A,70.04622537249256,0
47110,포항시,202101,1,A,79.01935772261227,1
11590,동작구,202101,1,A,61.51325179548456,3
44230,논산시,202101,1,A,74.44815761485935,1
42210,속초시,202101,1,A,78.16725868312646,1
A2001,지방권,202101,0,A,65.22036009899169,0
27110,중구,202101,1,A,69.08820106125249,1
47000,경북,202101,7,A,42.59944124556827,0
26A03,서부산권,202101,1,A,72.39106335657142,1
28110,중구,202101,1,A,64.23753255915055,1
44000,충남,202101,0,M,65.81455095269774,0
48121,의창구,202101,1,M,72.85243379848369,2
41273,단원구,202101,1,M,74.95601838715169,3
41135,분당구,202101,1,M,55.925925925925924,3
41A05,경원권,202101,1,M,78.03447858324952,1
26230,부산진구,202101,1,M,76.75,2
41310,구리시,202101,1,M,56.37175324675325,2
A5000,5대광역시,202101,7,M,43.752180360433826,0
28185,연수구,202101,1,M,73.3706148568793,1
27260,수성구,202101,1,M,67.42857142857143,1
42190,태백시,202101,1,M,71.44076700814288,1
41111,장안구,202101,1,M,72.12121212121212,3
11A13,서북권,202104,3,M,72.20804988662131,2
11A02,강남지역,202104,7,M,43.075845871885484,1
41370,오산시,202104,1,M,72,2
44250,계룡시,202104,1,M,77.84509341556321,1
A2000,수도권,202104,7,M,48.26934496500543,0
44000,충남,202104,1,M,79.3877872449343,0
11A11,도심권,202104,7,M,38.91352549889135,2
26000,부산,202104,1,M,70.61616896553085,0
43770,음성군,202104,1,M,73.46390168970814,1
45110,전주시,202104,1,M,84.8343633694708,1
41A07,동부2권,202104,1,M,80.96350530728193,1
41500,이천시,202104,1,M,82.06280193236715,2
48127,마산회원구,202104,1,M,83.42198581560284,2
41000,경기,202104,7,M,49.000587824392575,0
26A01,동부산권,202104,7,M,42.390436258360786,1
45000,전북,202104,1,M,83.4625609111137,0
27000,대구,202104,3,M,65.76576576576578,0
A2001,지방권,202104,7,AD,20.659291815055052,0
50000,제주,202104,7,AD,5.543776133164082,0
26000,부산,202104,0,AD,22.746466570005605,0
44180,보령시,202104,1,AD,9.656413776858878,1
28000,인천,202104,1,AD,10.400804321316086,0
A9000,9개도,202104,7,AD,20.385252085535825,0
28237,부평구,202104,1,AD,10.876769010014463,1
11A13,서북권,202104,3,AD,18.018215221636453,2
29140,서구,202104,1,AD,18.516134642219757,1
45110,전주시,202104,1,AD,32.895136005703286,1
41A05,경원권,202104,1,AD,13.202387907997505,1
45140,익산시,202104,1,AD,17.179387677653015,1
26200,영도구,202104,1,AD,34.39367088093686,2
41000,경기,202104,1,AD,14.575675288066686,0
41A06,동부1권,202104,1,AD,16.956219061564422,1
41131,수정구,202104,1,AD,27.979896166254765,3
41570,김포시,202104,1,AD,10.87092762961668,2
41133,중원구,202104,1,AD,15.822587127470284,3
41110,수원시,202104,1,AD,15.402131834548506,2
11320,도봉구,202104,1,AD,51.55549427448361,3
41A07,동부2권,202104,0,AD,20.745633210227012,1
26A03,서부산권,202104,7,AD,21.387299167694554,1
41290,과천시,202104,1,AD,28.842772104435806,2
43770,음성군,202104,1,AD,12.783480378194504,1
41271,상록구,202104,1,AD,15.656628321555935,3
11680,강남구,202104,1,AD,22.100470398963957,3
A2000,수도권,202104,1,AD,17.091182400430284,0
36000,세종,202104,7,AD,16.152798325744794,0
42000,강원,202104,3,AD,12.10574968754551,0
11000,서울,202104,3,AD,23.028737364780653,0
30230,대덕구,202104,1,AD,15.663263788527068,1
41A03,경부2권,202104,7,AD,18.14091498690639,1
41A05,경원권,202101,3,A,72.159927814324,1
26440,강서구,202101,1,A,63.43485447343489,2
50110,제주시,202101,1,A,67.30103784298154,1
26A03,서부산권,202101,7,A,43.12612320236361,1
47000,경북,202101,3,A,69.62911979977147,0
45210,김제시,202101,1,A,76.48880455811884,1
36000,세종,202101,1,A,59.279822671207626,0
36000,세종,202101,0,A,55.75063690985866,0
30170,서구,202101,1,A,70.63522213753932,1
41A01,서해안권,202106,3,MD,15.484515484515486,1
48240,사천시,202106,1,MD,23.316218665055874,1
11000,서울,202106,1,MD,20.410555586444072,0
31000,울산,202106,3,MD,16.800307909423314,0
28177,미추홀구,202106,1,MD,10.380747126436782,1
11A12,동북권,202106,7,MD,33.389074693422515,2
A2000,수도권,202106,3,MD,18.709866487215344,0
41220,평택시,202106,1,MD,7.848101265822785,2
11000,서울,202106,7,MD,28.401343720005805,0
41410,군포시,202106,1,MD,15.552438080495357,2
47000,경북,202106,0,MD,11.113354138325201,0
45000,전북,202106,3,MD,16.666666666666664,0
A2001,지방권,202106,0,MD,16.202124274977233,0
11A15,동남권,202106,0,MD,20.232626600343593,2
48220,통영시,202106,1,MD,27.525252525252526,1
48310,거제시,202106,1,MD,8.163401306144207,1
31000,울산,202106,1,MD,14.378103598229178,0
11650,서초구,202010,1,A,52.693154131738716,3
41A07,동부2권,202010,7,A,49.703811756845035,1
A2001,지방권,202010,1,A,74.8203282239343,0
48000,경남,202010,1,A,73.82812696055517,0
41A01,서해안권,202010,1,A,67.39207334067859,1
43114,청원구,202010,1,A,77.89557732311278,2
41A01,서해안권,202008,3,AD,17.285055556049347,1
43111,상당구,202008,1,AD,13.86273448443176,2
46000,전남,202008,0,AD,18.99479829311426,0
26410,금정구,202008,1,AD,36.08354156921488,2
30000,대전,202008,3,AD,19.193201077886222,0
26A03,서부산권,202008,0,AD,20.84737070044179,1
11410,서대문구,202008,1,AD,29.56668802863031,3
11230,동대문구,202008,1,AD,30.357115134888485,3
41463,기흥구,202008,1,AD,15.35019774200046,3
A3000,6대광역시,202008,3,AD,17.861331437941335,0
50000,제주,202008,0,AD,5.440190321142927,0
27140,동구,202008,1,AD,9.413388704414718,1
11215,광진구,202008,1,AD,30.730711517655063,3
44270,당진시,202008,1,AD,11.74284539931968,1
26500,수영구,202008,1,AD,21.97660567431369,2
28000,인천,202008,3,AD,15.177517662400502,0
44000,충남,202008,0,AD,16.397585666906974,0
11A13,서북권,202008,7,AD,25.030492062529014,2
41250,동두천시,202008,1,AD,13.27531687921257,2
11A12,동북권,202010,1,A,60.63224668729765,2
26A01,동부산권,202010,7,A,42.747897280000664,1
41271,상록구,202010,1,A,68.46766779499647,3
11170,용산구,202010,1,A,45.965376544926414,3
42210,속초시,202010,1,A,78.15549697705065,1
27110,중구,202010,1,A,69.0843187566611,1
11290,성북구,202010,1,A,65.39330585739987,3
44000,충남,202010,0,A,64.8257558572202,0
45000,전북,202010,1,A,82.1788269456334,0
26380,사하구,202010,1,A,74.71672787558326,2
26A03,서부산권,202010,1,A,73.14734436884524,1
A9000,9개도,202010,1,A,73.68682274973202,0
11710,송파구,202010,1,A,49.25872491938833,3
29155,남구,202010,1,A,70.2419909581689,1
11A11,도심권,202010,3,A,66.80283168020146,2
28260,서구,202010,1,A,68.20020918970343,1
41480,파주시,202010,1,A,77.6239099312456,2
48127,마산회원구,202010,1,A,83.30417166445956,2
42000,강원,202010,3,A,75.49404141442697,0
41273,단원구,202010,1,A,68.76963299924009,3
11305,강북구,202010,1,M,65.8302465163065,3
A6000,8개도,202007,3,A,71.0790955093562,0
26500,수영구,202007,1,A,61.28479586692047,2
31170,동구,202007,1,A,69.52909189129913,1
A2000,수도권,202010,0,M,65.6883879147228,0
A1000,전국,202010,0,M,65.72495174860268,0
28185,연수구,202010,1,M,69.11514222449327,1
11215,광진구,202010,1,M,56.674770941671724,3
41A01,서해안권,202010,0,M,67.40518658091281,1
26290,남구,202010,1,M,73.16301703163018,2
41465,수지구,202010,1,M,68.00683221652871,3
A9000,9개도,202010,7,M,46.150093100268094,0
27230,북구,202010,1,M,81.5079365079365,1
41590,화성시,202010,1,M,68.48570577724836,2
41250,동두천시,202010,1,M,85.51579139814433,2
50000,제주,202010,3,M,66.82555238774054,0
42110,춘천시,202010,1,M,84.65608465608466,1
26A02,중부산권,202010,3,M,70.04830917874396,1
A9000,9개도,202010,0,M,66.33608320477028,0
41190,부천시,202010,1,M,69.50899828958133,2
A3000,6대광역시,202010,0,M,67.86430869808709,0
11A15,동남권,202010,7,M,39.76608187134503,2
26000,부산,202010,3,M,70.14221697856648,0
47000,경북,202010,3,M,70.24151811385855,0
41135,분당구,202010,1,M,56.667086693548384,3
50110,제주시,202010,1,M,67.77717587576743,1
A1000,전국,202010,7,M,45.985362466857595,0
48250,김해시,202010,1,M,73.03332959263831,1
29000,광주,202010,0,M,72.21522623325006,0
27000,대구,202010,7,M,40.476190476190474,0
42210,속초시,202008,1,AD,11.973617691198768,1
11000,서울,202008,0,AD,24.962389115637254,0
47110,포항시,202008,1,AD,12.317187999857074,1
11A12,동북권,202008,1,AD,27.03009348905936,2
43112,서원구,202008,1,AD,15.098685991385064,2
47210,영주시,202008,1,AD,12.434186566860195,1
41430,의왕시,202008,1,AD,17.31904396831874,2
47111,남구,202008,1,AD,11.42195815355088,2
11000,서울,202008,3,MD,21.00555754610966,0
48125,마산합포구,202008,1,MD,44.53860640301318,2
26A02,중부산권,202008,0,MD,23.058544407372537,1
41390,시흥시,202008,1,MD,12.5,2
44133,서북구,202008,1,MD,10.225333734818829,2
11590,동작구,202008,1,MD,20.061169463559903,3
11A02,강남지역,202008,1,MD,20.33465858833653,1
11710,송파구,202008,1,MD,22.222661188369152,3
11650,서초구,202008,1,MD,14.5985401459854,3
11A13,서북권,202008,7,MD,24.316118408410272,2
41A07,동부2권,202008,0,MD,17.933841659185905,1
29000,광주,202008,3,MD,12.204729469219894,0
41A05,경원권,202008,7,MD,20.833333333333336,1
48330,양산시,202008,1,MD,15.241331842037342,1
A2000,수도권,202007,1,A,65.46649285594115,0
41A02,경부1권,202007,3,A,69.04781860623312,1
26530,사상구,202007,1,A,77.21846619219673,2
44000,충남,202007,7,A,46.02535371222425,0
43110,청주시,202007,1,A,79.4381240007916,1
43770,음성군,202007,1,A,73.39339876435436,1
43770,음성군,202008,1,M,74.2016806722689,1
11A15,동남권,202008,1,M,50.079091649889776,2
41500,이천시,202008,1,M,81.71581435859152,2
48129,진해구,202008,1,M,73.63985807214665,2
A1000,전국,202008,1,M,70.93620744513272,0
28000,인천,202008,3,M,70.98387096774194,0
46170,나주시,202009,1,MD,15.444245676803817,1
45113,덕진구,202009,1,MD,34.19505494505495,2
27140,동구,202009,1,MD,8.333333333333332,1
44000,충남,202009,3,MD,14.184397163120568,0
26A03,서부산권,202009,0,MD,18.43995259294997,1
28000,인천,202009,0,MD,12.71477270946137,0
41115,팔달구,202009,1,MD,13.309069447176864,3
A9000,9개도,202009,3,MD,16.93778320262809,0
47113,북구,202009,1,MD,11.365103964871496,2
41285,일산동구,202009,1,MD,12.738910926794084,3
11470,양천구,202009,1,MD,29.411764705882355,3
41271,상록구,202009,1,MD,16.904761904761905,3
44000,충남,202010,3,A,73.68063551610119,0
44000,충남,202010,7,A,45.78596023569636,0
44200,아산시,202010,1,A,76.16986931919321,1
50110,제주시,202010,1,A,67.25724794649533,1
45110,전주시,202010,1,A,83.59631904391054,1
29140,서구,202010,1,A,77.25526563006116,1
26A02,중부산권,202010,0,A,64.86521909710387,1
47000,경북,202010,1,A,79.20848889183986,0
36000,세종,202010,1,A,50.84933213110679,0
44180,보령시,202010,1,A,83.85382242201048,1
44210,서산시,202010,1,A,78.40382833725977,1
11560,영등포구,202008,1,M,55.89603353097525,3
41173,동안구,202008,1,M,66.66666666666666,3
11A12,동북권,202008,1,M,60.64771152748225,2
47000,경북,202008,0,M,63.89906015403922,0
27000,대구,202008,3,M,66.34615384615384,0
41A06,동부1권,202008,3,AD,25.498652105880222,1
26230,부산진구,202008,1,AD,21.57269500933739,2
A6000,8개도,202008,3,AD,15.436286386252037,0
11A15,동남권,202008,3,AD,26.934024648471084,2
A5000,5대광역시,202008,3,AD,19.845410463972872,0
11350,노원구,202008,1,AD,26.611061104042673,3
43113,흥덕구,202008,1,AD,10.759600417913848,2
42190,태백시,202008,1,AD,16.226043072829736,1
41465,수지구,202008,1,AD,13.899433612166376,3
41A06,동부1권,202008,7,AD,25.86774229146489,1
27110,중구,202008,1,AD,7.257409982744578,1
11A01,강북지역,202008,0,AD,25.134165037588,1
A2000,수도권,202008,7,AD,24.809643372624976,0
41590,화성시,202008,1,AD,13.263377469036747,2
48127,마산회원구,202008,1,AD,35.13836292214345,2
A2000,수도권,202008,0,AD,19.632591092804276,0
11440,마포구,202008,1,AD,20.038045328485644,3
29110,동구,202008,1,AD,25.614717913137238,1
11A02,강남지역,202008,1,AD,24.70290142590082,1
41000,경기,202008,1,AD,15.631237013866981,0
A1000,전국,202008,0,AD,18.844566643736073,0
42190,태백시,202010,1,A,73.61177519945535,1
31200,북구,202010,1,A,68.30434121462862,1
41131,수정구,202010,1,A,59.654660979545895,3
46000,전남,202010,1,A,78.31544229463258,0
31110,중구,202010,1,A,72.4032078806675,1
27000,대구,202010,1,A,73.13624793175273,0
26000,부산,202010,7,A,45.19102676135532,0
27710,달성군,202010,1,A,74.04165420737685,1
41A05,경원권,202010,0,A,71.60803467861273,1
41A06,동부1권,202010,1,A,67.77878047979463,1
47280,문경시,202010,1,A,68.04501742886822,1
27000,대구,202008,7,A,40.90298796082055,0
48000,경남,202008,3,A,69.67725617866296,0
42000,강원,202008,7,A,51.32064517338454,0
A9000,9개도,202008,7,A,47.204998621661446,0
48270,밀양시,202008,1,A,70.27333374343863,1
11000,서울,202008,3,A,71.7304748084793,0
31140,남구,202008,1,A,72.57872042313828,1
41000,경기,202008,7,A,50.53412812804906,0
41A05,경원권,202008,7,A,50.80681706949073,1
41133,중원구,202008,1,A,64.02174419747355,3
47110,포항시,202008,1,A,80.67147751499064,1
11590,동작구,202008,1,A,59.39328146363494,3
26320,북구,202008,1,A,71.618965492923,2
50000,제주,202008,7,A,55.44344634189757,0
11290,성북구,202008,1,A,64.86750858134076,3
41A03,경부2권,202008,3,A,75.29017791525494,1
A9000,9개도,202008,1,A,73.23449258660453,0
27000,대구,202008,0,A,65.86639287886446,0
47290,경산시,202009,1,AD,9.088445497782125,1
41360,남양주시,202009,1,AD,16.457764873577162,2
41285,일산동구,202009,1,AD,14.469779177656639,3
45000,전북,202009,1,AD,24.898713415124195,0
