region_cd,region_nm,research_date,apt_type,buy_dom_indices,level_no
11A14,서남권,202303,7,85.23809523809524,2
11A15,동남권,202303,7,87.14285714285714,2
26000,부산,202303,7,93.60000000000001,0
26A01,동부산권,202303,7,92,1
26A02,중부산권,202303,7,93.80952380952381,1
26A03,서부산권,202303,7,95,1
27000,대구,202303,7,95.1063829787234,0
28000,인천,202303,7,97.10526315789473,0
29000,광주,202303,7,94.44444444444444,0
30000,대전,202303,7,86.57142857142857,0
31000,울산,202303,7,87.8125,0
36000,세종,202303,7,95.71428571428571,0
41000,경기,202303,7,88.91472868217053,0
41A01,서해안권,202303,7,91.66666666666666,1
41A02,경부1권,202303,7,84.375,1
41A03,경부2권,202303,7,92,1
41A04,경의권,202303,7,84.70588235294119,1
41A05,경원권,202303,7,96.25,1
41A06,동부1권,202303,7,87.5,1
41A07,동부2권,202303,7,85,1
42000,강원,202303,7,97.89473684210526,0
43000,충북,202303,7,97.0909090909091,0
44000,충남,202303,7,95.16666666666666,0
45000,전북,202303,7,89.66101694915255,0
46000,전남,202303,7,94.36619718309859,0
47000,경북,202303,7,97.84810126582278,0
48000,경남,202303,7,94.80519480519482,0
50000,제주,202303,7,92.05128205128204,0
A1000,전국,202303,7,93.09128630705395,0
A2000,수도권,202303,7,90,0
A2001,지방권,202303,7,94.19127988748242,0
A3000,6대광역시,202303,7,92.77310924369749,0
A5000,5대광역시,202303,7,91.94999999999999,0
A6000,8개도,202303,7,95.0503018108652,0
A9000,9개도,202303,7,93.78594249201278,0
11000,서울,202302,0,71.66666666666667,0
11A01,강북지역,202302,0,74.4383424862706,1
11A02,강남지역,202302,0,68.61964873765093,1
11A11,도심권,202302,0,77.08333333333331,2
11A12,동북권,202302,0,74.77631018321262,2
11A13,서북권,202302,0,72.07729468599034,2
11A14,서남권,202302,0,64.74084640989062,2
11A15,동남권,202302,0,73.91304347826086,2
26000,부산,202302,0,76.5458728789186,0
26A01,동부산권,202302,0,74.25373134328359,1
26A02,중부산권,202302,0,80.48353188507357,1
26A03,서부산권,202302,0,73.31288343558283,1
27000,대구,202302,0,67.26507092198581,0
28000,인천,202302,0,73.13348416289593,0
29000,광주,202302,0,82.08573256557901,0
30000,대전,202302,0,73.39786381842455,0
31000,울산,202302,0,78.99061032863851,0
36000,세종,202302,0,70.89108910891089,0
41000,경기,202302,0,72.98836345630106,0
41A01,서해안권,202302,0,75.28735632183907,1
41A02,경부1권,202302,0,74.36642027455122,1
41A03,경부2권,202302,0,73.67180805484146,1
41A04,경의권,202302,0,64.20550252667041,1
41A05,경원권,202302,0,81.11650485436891,1
41A06,동부1권,202302,0,70.37297677691767,1
41A07,동부2권,202302,0,72.19047619047619,1
42000,강원,202302,0,88.99143045484509,0
43000,충북,202302,0,84.74842767295597,0
44000,충남,202302,0,88.51454823889739,0
45000,전북,202302,0,80.81570996978853,0
46000,전남,202302,0,85.69131832797427,0
47000,경북,202302,0,85.43497363796135,0
48000,경남,202302,0,87.03120075638198,0
50000,제주,202302,0,84.28324697754749,0
A1000,전국,202302,0,77.14693446088795,0
A2000,수도권,202302,0,72.55452964003749,0
A2001,지방권,202302,0,81.28491620111731,0
A3000,6대광역시,202302,0,74.74457717698837,0
A5000,5대광역시,202302,0,75.16878474980145,0
A6000,8개도,202302,0,85.95847315436241,0
A9000,9개도,202302,0,80.01021914386286,0
11000,서울,202302,1,66.98095593726661,0
11A01,강북지역,202302,1,68.93277630079757,1
11A02,강남지역,202302,1,65.09364671318399,1
11A11,도심권,202302,1,71.02102102102103,2
11A12,동북권,202302,1,71.07413893753649,2
11A13,서북권,202302,1,61.49914821124362,2
11A14,서남권,202302,1,60.65627030539311,2
11A15,동남권,202302,1,70.86148648648648,2
26000,부산,202302,1,73.92805232558139,0
26A01,동부산권,202302,1,71.67255594817432,1
26A02,중부산권,202302,1,77.847533632287,1
26A03,서부산권,202302,1,70.81218274111674,1
27000,대구,202302,1,63.387096774193544,0
28000,인천,202302,1,69.99999999999999,0
29000,광주,202302,1,80.23166023166021,0
30000,대전,202302,1,68.97458369851007,0
31000,울산,202302,1,76.91082802547771,0
36000,세종,202302,1,61.12676056338029,0
41000,경기,202302,1,70.93727168354035,0
41A01,서해안권,202302,1,74.7946812671099,1
41A02,경부1권,202302,1,73.28811369509043,1
41A03,경부2권,202302,1,71.15681233933162,1
41A04,경의권,202302,1,62.33676975945017,1
41A05,경원권,202302,1,77.4932614555256,1
41A06,동부1권,202302,1,66.25824693685203,1
41A07,동부2권,202302,1,66.11721611721612,1
42000,강원,202302,1,85.36257833482543,0
43000,충북,202302,1,82.02341137123746,0
44000,충남,202302,1,87.4165554072096,0
45000,전북,202302,1,78.17014446227928,0
46000,전남,202302,1,83.01064859632139,0
47000,경북,202302,1,81.81283107710419,0
48000,경남,202302,1,85.51092043681747,0
50000,제주,202302,1,76.88888888888889,0
A1000,전국,202302,1,74.15,0
A2000,수도권,202302,1,69.57896586051416,0
A2001,지방권,202302,1,78.27511493949162,0
A3000,6대광역시,202302,1,71.68805528134256,0
A5000,5대광역시,202302,1,72.14017521902377,0
A6000,8개도,202302,1,83.48459065986009,0
A9000,9개도,202302,1,77.52120640904806,0
11000,서울,202302,3,81.70600858369099,0
11A01,강북지역,202302,3,84.30232558139535,1
11A02,강남지역,202302,3,77.81501340482575,1
11A11,도심권,202302,3,82.90043290043289,2
11A12,동북권,202302,3,83.2023575638507,2
11A13,서북권,202302,3,86.64021164021165,2
11A14,서남권,202302,3,74.18300653594773,2
11A15,동남권,202302,3,83.62369337979095,2
26000,부산,202302,3,83.78947368421052,0
26A01,동부산권,202302,3,81.08108108108108,1
26A02,중부산권,202302,3,88.40579710144927,1
26A03,서부산권,202302,3,79.16666666666667,1
27000,대구,202302,3,76.70807453416148,0
28000,인천,202302,3,80.59006211180125,0
29000,광주,202302,3,83.52272727272727,0
30000,대전,202302,3,85.43956043956044,0
31000,울산,202302,3,81.25,0
36000,세종,202302,3,93.75,0
41000,경기,202302,3,78.26546800634587,0
41A01,서해안권,202302,3,74.3956043956044,1
41A02,경부1권,202302,3,78.57142857142857,1
41A03,경부2권,202302,3,84.42906574394465,1
41A04,경의권,202302,3,69.08713692946058,1
41A05,경원권,202302,3,88.22115384615383,1
41A06,동부1권,202302,3,81.25,1
41A07,동부2권,202302,3,73.02631578947368,1
42000,강원,202302,3,93.91304347826087,0
43000,충북,202302,3,88.23529411764706,0
44000,충남,202302,3,86.64596273291924,0
45000,전북,202302,3,81.14035087719299,0
46000,전남,202302,3,84.73053892215569,0
47000,경북,202302,3,93.4065934065934,0
48000,경남,202302,3,91.29464285714286,0
50000,제주,202302,3,87.73584905660377,0
A1000,전국,202302,3,82.27623456790124,0
A2000,수도권,202302,3,80.02207505518764,0
A2001,지방권,202302,3,86.10070744902207,0
A3000,6대광역시,202302,3,82.12250712250712,0
A5000,5대광역시,202302,3,82.57855822550832,0
A6000,8개도,202302,3,88.6784850926672,0
A9000,9개도,202302,3,82.39144316730524,0
11000,서울,202302,7,86.51162790697674,0
11A01,강북지역,202302,7,88.0392156862745,1
11A02,강남지역,202302,7,84.28571428571429,1
11A11,도심권,202302,7,88.33333333333334,2
11A12,동북권,202302,7,91.2,2
11A13,서북권,202302,7,82.14285714285714,2
11A14,서남권,202302,7,83.33333333333334,2
11A15,동남권,202302,7,85.71428571428572,2
26000,부산,202302,7,91.60000000000001,0
26A01,동부산권,202302,7,90,1
26A02,중부산권,202302,7,92.85714285714286,1
26A03,서부산권,202302,7,91.42857142857143,1
27000,대구,202302,7,91.48936170212765,0
28000,인천,202302,7,95.78947368421052,0
29000,광주,202302,7,94.72222222222221,0
30000,대전,202302,7,89.71428571428571,0
31000,울산,202302,7,88.75,0
36000,세종,202302,7,94.28571428571429,0
41000,경기,202302,7,87.984496124031,0
41A01,서해안권,202302,7,89.16666666666667,1
41A02,경부1권,202302,7,81.25,1
41A03,경부2권,202302,7,91.5,1
41A04,경의권,202302,7,82.3529411764706,1
41A05,경원권,202302,7,96.25,1
41A06,동부1권,202302,7,86.875,1
41A07,동부2권,202302,7,87.5,1
42000,강원,202302,7,101.22807017543859,0
43000,충북,202302,7,95.0909090909091,0
44000,충남,202302,7,95.00000000000001,0
45000,전북,202302,7,91.86440677966101,0
46000,전남,202302,7,93.94366197183098,0
47000,경북,202302,7,97.34177215189874,0
48000,경남,202302,7,94.67532467532467,0
50000,제주,202302,7,90,0
A1000,전국,202302,7,92.63485477178423,0
A2000,수도권,202302,7,88.65612648221344,0
A2001,지방권,202302,7,94.0506329113924,0
A3000,6대광역시,202302,7,92.05882352941178,0
A5000,5대광역시,202302,7,91.35,0
A6000,8개도,202302,7,95.1307847082495,0
A9000,9개도,202302,7,93.65814696485623,0
11000,서울,202301,0,71.15032679738563,0
11A01,강북지역,202301,0,73.04043934098853,1
11A02,강남지역,202301,0,69.07244785949507,1
11A11,도심권,202301,0,75,2
11A12,동북권,202301,0,73.07200681721346,2
11A13,서북권,202301,0,71.78743961352657,2
11A14,서남권,202301,0,64.76462196861628,2
11A15,동남권,202301,0,74.95133030499674,2
26000,부산,202301,0,75.62553925798102,0
26A01,동부산권,202301,0,72.90111940298507,1
26A02,중부산권,202301,0,79.99299229152068,1
26A03,서부산권,202301,0,72.23926380368098,1
27000,대구,202301,0,65.93528368794325,0
28000,인천,202301,0,71.58748114630468,0
29000,광주,202301,0,81.63787587971851,0
30000,대전,202301,0,72.32977303070761,0
31000,울산,202301,0,79.53834115805948,0
36000,세종,202301,0,63.56435643564356,0
41000,경기,202301,0,71.07369811009326,0
41A01,서해안권,202301,0,72.65325670498083,1
41A02,경부1권,202301,0,69.77296726504751,1
41A03,경부2권,202301,0,71.70094258783205,1
41A04,경의권,202301,0,62.80179674340258,1
41A05,경원권,202301,0,81.2135922330097,1
41A06,동부1권,202301,0,70.7600281491907,1
41A07,동부2권,202301,0,72.57142857142857,1
42000,강원,202301,0,89.28806855636124,0
43000,충북,202301,0,85.50314465408806,0
44000,충남,202301,0,89.05053598774886,0
45000,전북,202301,0,80.3323262839879,0
46000,전남,202301,0,84.46945337620579,0
47000,경북,202301,0,84.3804920913884,0
48000,경남,202301,0,84.8408446265364,0
50000,제주,202301,0,84.9740932642487,0
A1000,전국,202301,0,76.053911205074,0
A2000,수도권,202301,0,71.16062268611446,0
A2001,지방권,202301,0,80.46300389855713,0
A3000,6대광역시,202301,0,73.80933668657656,0
A5000,5대광역시,202301,0,74.3943606036537,0
A6000,8개도,202301,0,85.332774049217,0
A9000,9개도,202301,0,78.79338405056583,0
11000,서울,202301,1,66.46751306945482,0
11A01,강북지역,202301,1,67.35662742119257,1
11A02,강남지역,202301,1,65.6077855306647,1
11A11,도심권,202301,1,68.76876876876877,2
11A12,동북권,202301,1,69.08931698774082,2
11A13,서북권,202301,1,61.499148211243615,2
11A14,서남권,202301,1,60.851202079272255,2
11A15,동남권,202301,1,71.79054054054053,2
26000,부산,202301,1,72.91061046511628,0
26A01,동부산권,202301,1,69.84687868080094,1
26A02,중부산권,202301,1,77.57847533632288,1
26A03,서부산권,202301,1,69.60659898477157,1
27000,대구,202301,1,61.021505376344095,0
28000,인천,202301,1,68.22429906542057,0
29000,광주,202301,1,79.65250965250965,0
30000,대전,202301,1,68.44872918492551,0
31000,울산,202301,1,77.33545647558387,0
36000,세종,202301,1,53.521126760563384,0
41000,경기,202301,1,68.56278050307903,0
41A01,서해안권,202301,1,71.33359405553382,1
41A02,경부1권,202301,1,67.92635658914729,1
41A03,경부2권,202301,1,69.280205655527,1
41A04,경의권,202301,1,60.65292096219931,1
41A05,경원권,202301,1,77.56064690026953,1
41A06,동부1권,202301,1,66.63524976437324,1
41A07,동부2권,202301,1,66.30036630036629,1
42000,강원,202301,1,85.63115487914055,0
43000,충북,202301,1,82.19063545150502,0
44000,충남,202301,1,88.35113484646195,0
45000,전북,202301,1,77.36757624398074,0
46000,전남,202301,1,81.55856727976766,0
47000,경북,202301,1,80.48852266038845,0
48000,경남,202301,1,82.7613104524181,0
50000,제주,202301,1,77.11111111111111,0
A1000,전국,202301,1,72.76111111111112,0
A2000,수도권,202301,1,67.86320782338818,0
A2001,지방권,202301,1,77.18120805369128,0
A3000,6대광역시,202301,1,70.50839091806516,0
A5000,5대광역시,202301,1,71.12015018773468,0
A6000,8개도,202301,1,82.55341274342976,0
A9000,9개도,202301,1,75.9040627015229,0
11000,서울,202301,3,81.22317596566522,0
11A01,강북지역,202301,3,83.36314847942755,1
11A02,강남지역,202301,3,78.0160857908847,1
11A11,도심권,202301,3,81.16883116883118,2
11A12,동북권,202301,3,82.31827111984283,2
11A13,서북권,202301,3,86.11111111111111,2
11A14,서남권,202301,3,73.74727668845316,2
11A15,동남권,202301,3,84.84320557491289,2
26000,부산,202301,3,83.26315789473684,0
26A01,동부산권,202301,3,81.0810810810811,1
26A02,중부산권,202301,3,86.71497584541062,1
26A03,서부산권,202301,3,80,1
27000,대구,202301,3,79.50310559006212,0
28000,인천,202301,3,80.74534161490683,0
29000,광주,202301,3,83.52272727272728,0
30000,대전,202301,3,82.6923076923077,0
31000,울산,202301,3,82.38636363636364,0
36000,세종,202301,3,86.25,0
41000,경기,202301,3,78.00105764145955,0
41A01,서해안권,202301,3,75.38461538461539,1
41A02,경부1권,202301,3,76.8796992481203,1
41A03,경부2권,202301,3,81.4878892733564,1
41A04,경의권,202301,3,68.67219917012449,1
41A05,경원권,202301,3,88.22115384615385,1
41A06,동부1권,202301,3,82.67857142857143,1
41A07,동부2권,202301,3,73.35526315789473,1
42000,강원,202301,3,93.04347826086956,0
43000,충북,202301,3,91.59663865546219,0
44000,충남,202301,3,83.54037267080746,0
45000,전북,202301,3,82.89473684210526,0
46000,전남,202301,3,82.93413173652695,0
47000,경북,202301,3,92.58241758241759,0
48000,경남,202301,3,91.96428571428572,0
50000,제주,202301,3,88.36477987421384,0
A1000,전국,202301,3,81.92901234567901,0
A2000,수도권,202301,3,79.69094922737307,0
A2001,지방권,202301,3,85.72617561381607,0
A3000,6대광역시,202301,3,82.08689458689459,0
A5000,5대광역시,202301,3,82.48613678373384,0
A6000,8개도,202301,3,88.51732473811443,0
A9000,9개도,202301,3,82.16794380587484,0
11000,서울,202301,7,85.81395348837209,0
11A01,강북지역,202301,7,86.47058823529413,1
11A02,강남지역,202301,7,84.85714285714286,1
11A11,도심권,202301,7,85.83333333333333,2
11A12,동북권,202301,7,90,2
11A13,서북권,202301,7,80.71428571428571,2
11A14,서남권,202301,7,82.85714285714286,2
11A15,동남권,202301,7,87.85714285714286,2
26000,부산,202301,7,91.00000000000001,0
26A01,동부산권,202301,7,91.33333333333333,1
26A02,중부산권,202301,7,92.3809523809524,1
26A03,서부산권,202301,7,88.57142857142856,1
27000,대구,202301,7,95.53191489361703,0
28000,인천,202301,7,93.94736842105263,0
29000,광주,202301,7,95,0
30000,대전,202301,7,86.85714285714286,0
31000,울산,202301,7,89.375,0
36000,세종,202301,7,88.57142857142857,0
41000,경기,202301,7,88.06201550387595,0
41A01,서해안권,202301,7,90.41666666666667,1
41A02,경부1권,202301,7,81.875,1
41A03,경부2권,202301,7,90.5,1
41A04,경의권,202301,7,82.94117647058825,1
41A05,경원권,202301,7,96.875,1
41A06,동부1권,202301,7,83.75,1
41A07,동부2권,202301,7,88.5,1
42000,강원,202301,7,102.10526315789474,0
43000,충북,202301,7,97.27272727272728,0
44000,충남,202301,7,95.5,0
45000,전북,202301,7,91.86440677966102,0
46000,전남,202301,7,93.66197183098592,0
47000,경북,202301,7,97.34177215189872,0
48000,경남,202301,7,94.54545454545455,0
50000,제주,202301,7,91.28205128205128,0
A1000,전국,202301,7,92.74896265560166,0
A2000,수도권,202301,7,88.18181818181819,0
A2001,지방권,202301,7,94.37412095639944,0
A3000,6대광역시,202301,7,92.14285714285714,0
A5000,5대광역시,202301,7,91.8,0
A6000,8개도,202301,7,95.57344064386318,0
A9000,9개도,202301,7,94.02555910543131,0
11000,서울,202212,0,69.48165014733459,0
11A01,강북지역,202212,0,69.44444444444446,1
11A02,강남지역,202212,0,69.52247191011236,1
11A11,도심권,202212,0,72.7347611202636,2
11A12,동북권,202212,0,68.60820244328099,2
11A13,서북권,202212,0,69.36444885799405,2
11A14,서남권,202212,0,65.45587518283764,2
11A15,동남권,202212,0,75.04970178926442,2
26000,부산,202212,0,73.47633136094674,0
26A01,동부산권,202212,0,71.42170989433237,1
26A02,중부산권,202212,0,78.01161103047895,1
26A03,서부산권,202212,0,69.19875130072842,1
27000,대구,202212,0,63.318284424379236,0
28000,인천,202212,0,69.25897336935546,0
29000,광주,202212,0,77.96610169491527,0
30000,대전,202212,0,70.05438477226377,0
31000,울산,202212,0,79.95283018867924,0
36000,세종,202212,0,60.14492753623187,0
41000,경기,202212,0,69.65779467680608,0
41A01,서해안권,202212,0,68.86543535620054,1
41A02,경부1권,202212,0,68.62068965517241,1
41A03,경부2권,202212,0,71.80105170902716,1
41A04,경의권,202212,0,63.29077190946023,1
41A05,경원권,202212,0,77.69461077844312,1
41A06,동부1권,202212,0,68.86120996441281,1
41A07,동부2권,202212,0,76.58102766798419,1
42000,강원,202212,0,89.80649619903247,0
43000,충북,202212,0,87.6937984496124,0
44000,충남,202212,0,88.22303282959875,0
45000,전북,202212,0,78.37252475247524,0
46000,전남,202212,0,84.73436449226631,0
47000,경북,202212,0,84.68468468468468,0
48000,경남,202212,0,81.95114111218258,0
50000,제주,202212,0,83.65217391304347,0
A1000,전국,202212,0,74.57873077756118,0
A2000,수도권,202212,0,69.5505207381692,0
A2001,지방권,202212,0,79.11277699975288,0
A3000,6대광역시,202212,0,71.60394768514804,0
A5000,5대광역시,202212,0,72.21940842787683,0
A6000,8개도,202212,0,84.65847877612583,0
A9000,9개도,202212,0,77.76613091078501,0
11000,서울,202212,1,63.62937331795464,0
11A01,강북지역,202212,1,61.55956112852664,1
11A02,강남지역,202212,1,65.62264150943396,1
11A11,도심권,202212,1,63.31269349845202,2
11A12,동북권,202212,1,62.69461077844311,2
11A13,서북권,202212,1,57.15563506261181,2
11A14,서남권,202212,1,60.5807743658211,2
11A15,동남권,202212,1,72.17881944444444,2
26000,부산,202212,1,70.14280345734686,0
26A01,동부산권,202212,1,67.27716727716727,1
26A02,중부산권,202212,1,75.18691588785046,1
26A03,서부산권,202212,1,66.19170984455958,1
27000,대구,202212,1,57.256734469488734,0
28000,인천,202212,1,65.56036556036555,0
29000,광주,202212,1,74.80314960629921,0
