region_cd,region_nm,research_date,deal_obj,all_cnt,age01_cnt,age02_cnt,age04_cnt,age05_cnt,age06_cnt,age07_cnt
44810,예산군,202102,07,55,2,10,15,7,4,1
47190,구미시,202102,07,791,47,210,152,78,19,45
47130,경주시,202102,07,228,9,36,73,37,14,4
46890,완도군,202102,07,9,0,3,3,0,0,0
41550,안성시,202102,07,359,23,56,89,58,23,23
41480,파주시,202102,07,592,16,99,159,76,56,1
43111,상당구,202102,07,282,14,47,62,30,27,25
43745,증평군,202102,07,41,2,6,10,10,1,1
43114,청원구,202102,07,415,28,143,50,52,20,7
41271,상록구,202102,07,648,73,167,126,91,40,10
41273,단원구,202102,07,696,63,216,142,77,31,7
28237,부평구,202102,07,825,68,223,164,95,68,9
28185,연수구,202102,07,888,84,252,132,106,48,10
26380,사하구,202102,07,359,22,81,78,65,30,2
26290,남구,202102,07,256,17,46,54,37,26,4
47760,영양군,202102,07,2,0,0,0,0,0,2
47770,영덕군,202102,07,16,0,2,2,4,1,0
47920,봉화군,202102,07,7,0,1,4,1,0,0
30110,동구,202102,07,198,6,48,47,34,16,4
46820,해남군,202102,07,30,2,5,10,2,6,1
46830,영암군,202102,07,36,2,3,14,6,4,1
36110,세종시,202102,07,471,20,93,112,68,40,12
41000,경기,202102,07,19894,1322,5663,3845,2456,1295,106
41133,중원구,202102,07,136,6,50,24,15,7,0
46000,전남,202102,07,1651,83,309,380,253,119,36
45790,고창군,202102,07,8,0,0,2,2,3,0
44230,논산시,202102,07,81,7,16,25,12,7,1
44800,홍성군,202102,07,110,4,24,26,14,12,2
44760,부여군,202102,07,19,0,2,2,8,2,1
47210,영주시,202102,07,59,2,9,11,15,4,2
46880,장성군,202102,07,9,0,1,0,3,1,0
46900,진도군,202102,07,8,0,1,4,1,0,0
41430,의왕시,202102,07,235,19,69,54,35,13,0
41500,이천시,202102,07,307,19,75,59,46,18,1
41830,양평군,202102,07,81,2,9,25,15,11,0
43113,흥덕구,202102,07,529,28,122,100,46,33,66
43770,음성군,202102,07,127,6,32,27,27,13,4
41370,오산시,202102,07,446,33,119,82,61,27,5
41210,광명시,202102,07,430,31,178,63,29,15,0
27710,달성군,202102,07,405,25,94,104,52,26,5
28110,중구,202102,07,208,32,60,33,29,20,3
45110,전주시,202009,07,1109,66,238,249,149,85,9
47110,포항시,202009,07,665,29,180,134,107,46,6
41130,성남시,202009,07,890,22,286,139,146,51,3
41280,고양시,202009,07,1175,61,325,245,144,85,9
41460,용인시,202009,07,1479,96,467,233,148,114,9
41170,안양시,202009,07,582,36,217,92,47,34,21
44130,천안시,202009,07,1214,74,336,230,131,66,62
41110,수원시,202009,07,1435,87,488,215,163,71,6
43110,청주시,202009,07,889,36,195,194,113,51,60
48120,창원시,202009,07,1254,56,357,281,154,57,4
47210,영주시,202010,06,139,13,16,37,21,14,10
47850,칠곡군,202010,06,195,14,32,48,30,8,3
47720,군위군,202010,06,23,1,0,9,4,3,3
47230,영천시,202010,06,127,6,13,23,25,22,10
47820,청도군,202010,06,67,1,7,17,24,7,1
47170,안동시,202010,06,215,14,42,47,37,18,3
47760,영양군,202010,06,22,0,1,12,6,0,0
48270,밀양시,202010,06,148,5,20,42,40,10,5
48125,마산합포구,202010,06,199,6,38,46,36,12,3
48310,거제시,202010,06,241,13,43,53,35,11,4
47940,울릉군,202010,06,2,0,0,0,1,0,1
47900,예천군,202010,06,70,4,20,14,11,10,0
48129,진해구,202010,06,288,9,68,63,41,13,1
48123,성산구,202010,06,617,40,174,133,61,23,27
48840,남해군,202010,06,77,3,17,20,14,4,1
50130,서귀포시,202010,06,247,10,38,79,36,10,8
48730,함안군,202010,06,82,6,12,27,13,2,0
48850,하동군,202010,06,35,1,6,13,7,4,2
48860,산청군,202010,06,38,1,1,12,14,1,2
41273,단원구,202010,06,410,28,117,85,38,26,17
41190,부천시,202010,06,1350,83,316,289,232,93,48
41590,화성시,202010,06,1327,86,416,208,136,73,25
41461,처인구,202010,06,515,27,108,107,78,31,17
41410,군포시,202010,06,363,32,83,62,53,20,8
51230,삼척시,202010,06,96,1,12,21,29,13,1
51110,춘천시,202010,06,491,23,84,113,71,25,25
43730,옥천군,202010,06,54,3,4,12,11,8,3
43130,충주시,202010,06,532,29,99,145,77,27,28
43000,충북,202010,06,2703,165,499,639,472,186,140
43745,증평군,202010,06,111,1,18,31,14,6,3
11320,도봉구,202010,06,448,25,96,86,71,34,36
11500,강서구,202010,06,788,52,260,137,96,37,28
11740,강동구,202010,06,505,27,119,88,50,30,83
26500,수영구,202010,06,729,26,170,138,137,58,37
26290,남구,202010,06,961,36,199,182,104,80,104
26230,부산진구,202010,06,1376,54,311,297,207,97,55
27710,달성군,202010,06,514,28,140,103,77,22,2
28110,중구,202010,06,226,18,44,67,39,16,4
29200,광산구,202010,06,869,30,207,165,107,37,28
30000,대전,202010,06,2403,125,567,494,335,207,89
30110,동구,202010,06,309,16,41,71,55,39,6
41150,의정부시,202010,06,1346,77,218,231,163,84,300
31140,남구,202010,06,852,65,217,173,112,37,16
36000,세종,202010,06,569,34,132,133,65,45,6
41370,오산시,202010,06,798,48,136,189,104,54,14
41570,김포시,202010,06,2588,109,794,380,292,119,11
41480,파주시,202010,06,1523,61,276,353,226,102,13
41463,기흥구,202010,06,687,60,184,119,80,45,18
41830,양평군,202010,06,239,13,26,50,64,30,5
51130,원주시,202010,06,627,36,103,162,103,50,12
43112,서원구,202010,06,258,21,48,53,52,30,5
43720,보은군,202010,06,55,5,4,15,11,5,3
44150,공주시,202010,06,193,7,37,49,35,22,3
47190,구미시,202010,06,560,32,144,125,61,29,5
48170,진주시,202010,06,589,26,134,135,75,31,20
48000,경남,202010,06,5260,244,1131,1177,728,265,299
47930,울진군,202010,06,56,4,8,11,15,2,4
48740,창녕군,202010,06,62,3,12,11,13,9,0
48880,거창군,202010,06,72,2,10,28,12,5,0
50000,제주,202010,06,787,33,162,189,102,23,38
11000,서울,202010,06,10629,700,2785,1939,1310,718,807
11470,양천구,202010,06,563,55,139,106,64,46,18
11380,은평구,202010,06,827,62,187,168,116,73,54
11650,서초구,202010,06,347,13,84,46,50,21,14
26410,금정구,202010,06,797,32,155,182,120,60,21
45210,김제시,202007,07,70,1,17,14,9,4,3
45140,익산시,202007,07,420,30,68,95,49,35,18
44790,청양군,202007,07,9,0,1,2,2,0,0
45720,진안군,202007,07,6,0,0,4,2,0,0
46130,여수시,202007,07,474,33,119,114,54,16,6
46710,담양군,202007,07,3,0,1,0,2,0,0
45800,부안군,202007,07,38,4,7,12,6,2,0
46150,순천시,202007,07,809,36,166,150,103,36,125
46730,구례군,202007,07,7,1,3,1,1,0,1
45750,임실군,202007,07,2,0,0,1,1,0,0
46770,고흥군,202007,07,32,4,4,10,2,6,0
46820,해남군,202007,07,24,0,4,10,2,1,0
47130,경주시,202007,07,306,16,68,66,41,9,17
46880,장성군,202007,07,18,0,2,10,2,1,2
46890,완도군,202007,07,13,1,7,0,2,1,1
46840,무안군,202007,07,138,2,29,32,10,6,5
47111,남구,202007,07,467,31,107,96,50,14,27
46800,장흥군,202007,07,17,1,3,5,0,4,0
46860,함평군,202007,07,3,1,0,0,1,0,1
46810,강진군,202007,07,17,2,4,1,3,0,0
46910,신안군,202007,07,0,0,0,0,0,0,0
47720,군위군,202007,07,3,0,1,2,0,0,0
47150,김천시,202007,07,212,6,50,45,39,16,6
47730,의성군,202007,07,7,0,3,1,1,0,0
47250,상주시,202007,07,80,4,15,25,14,7,2
47820,청도군,202007,07,12,1,0,5,2,3,0
47170,안동시,202007,07,164,9,31,34,23,15,6
47280,문경시,202007,07,38,5,3,12,5,2,0
47850,칠곡군,202007,07,146,8,27,39,19,6,5
48000,경남,202007,07,6079,243,1468,1277,769,268,281
48129,진해구,202007,07,312,9,75,71,41,21,4
48250,김해시,202007,07,818,46,191,186,93,38,22
48123,성산구,202007,07,949,48,216,207,105,37,50
48270,밀양시,202007,07,62,6,9,14,12,2,0
48310,거제시,202007,07,539,17,128,83,60,14,94
48870,함양군,202007,07,12,0,3,4,3,0,1
48820,고성군,202007,07,28,2,5,6,2,0,0
48720,의령군,202007,07,4,0,2,1,1,0,0
48890,합천군,202007,07,16,0,4,3,0,0,0
48730,함안군,202007,07,59,0,16,11,14,0,0
48860,산청군,202007,07,10,0,1,3,4,0,0
41250,동두천시,202007,07,225,11,39,61,39,24,2
41500,이천시,202007,07,344,17,58,73,34,19,74
41550,안성시,202007,07,547,14,65,73,48,20,255
41360,남양주시,202007,07,2003,92,357,488,311,159,43
51190,태백시,202007,07,56,4,7,13,12,4,0
51130,원주시,202007,07,885,49,171,192,107,63,98
43130,충주시,202007,07,489,23,92,98,63,35,35
51820,고성군,202007,07,11,1,0,4,2,2,0
44133,서북구,202007,07,1572,80,420,265,140,69,154
43745,증평군,202007,07,41,2,4,13,6,3,0
44270,당진시,202007,07,192,7,47,33,19,13,12
45113,덕진구,202007,07,808,21,223,124,101,56,39
11230,동대문구,202007,07,610,18,228,113,74,23,4
11650,서초구,202007,07,603,11,161,92,58,28,6
11680,강남구,202007,07,673,11,164,100,69,23,57
26440,강서구,202007,07,400,12,122,46,34,22,28
27140,동구,202007,07,556,32,119,124,93,39,13
27170,서구,202007,07,191,6,31,58,40,11,1
27710,달성군,202007,07,978,31,243,209,124,54,4
30200,유성구,202007,07,546,29,138,120,60,38,17
30140,중구,202007,07,244,14,46,45,34,40,13
31110,중구,202007,07,484,19,132,93,54,21,26
31140,남구,202007,07,1148,63,283,220,101,52,96
36110,세종시,202007,07,1575,81,388,316,190,84,21
31000,울산,202007,07,2733,122,741,551,264,110,179
41171,만안구,202007,07,321,14,78,69,54,24,3
41220,평택시,202007,07,809,51,192,161,90,47,47
41590,화성시,202007,07,1843,111,617,307,156,60,67
41465,수지구,202007,07,1411,50,501,198,119,108,17
41820,가평군,202007,07,18,0,0,6,2,5,3
51750,영월군,202007,07,13,1,3,2,2,1,0
51770,정선군,202007,07,21,1,3,6,3,3,0
43800,단양군,202007,07,14,1,2,6,3,0,0
44180,보령시,202007,07,93,4,14,13,20,12,4
44200,아산시,202007,07,952,42,225,170,113,49,87
44810,예산군,202007,07,62,1,10,18,11,6,1
44770,서천군,202007,07,12,0,2,5,1,1,0
50110,제주시,202007,07,275,18,63,53,39,19,15
48850,하동군,202007,07,11,0,5,2,3,0,1
48740,창녕군,202007,07,36,2,11,2,9,3,0
28177,미추홀구,202010,06,877,67,137,179,158,62,84
28140,동구,202010,06,145,19,36,32,20,13,5
31110,중구,202010,06,469,22,129,87,64,27,13
30200,유성구,202010,06,619,31,204,114,71,29,19
31000,울산,202010,06,2345,146,646,486,293,92,34
36110,세종시,202010,06,569,34,132,133,65,45,6
41210,광명시,202010,06,442,42,151,78,42,21,7
41430,의왕시,202010,06,202,13,63,36,27,7,2
41500,이천시,202010,06,342,15,71,74,43,24,34
51170,동해시,202010,06,141,5,27,37,19,8,3
51750,영월군,202010,06,41,2,5,5,18,1,1
43111,상당구,202010,06,280,22,49,67,46,25,8
43150,제천시,202010,06,261,12,46,61,45,20,2
43113,흥덕구,202010,06,466,35,99,84,92,22,49
44250,계룡시,202010,06,61,3,7,16,10,9,3
45000,전북,202010,06,3605,156,728,829,549,254,114
45140,익산시,202010,06,551,26,78,125,91,43,52
46720,곡성군,202010,06,18,1,2,3,6,0,1
46860,함평군,202010,06,17,1,3,5,2,0,2
46870,영광군,202010,06,42,3,7,13,7,6,0
46830,영암군,202010,06,106,5,8,29,31,7,2
46840,무안군,202010,06,105,5,23,21,15,6,0
47770,영덕군,202010,06,46,1,8,9,7,11,2
47730,의성군,202010,06,48,2,6,9,19,4,1
11590,동작구,202007,07,641,9,237,123,64,24,7
11530,구로구,202007,07,844,28,317,149,89,39,9
11740,강동구,202007,07,834,18,255,160,93,45,13
11560,영등포구,202007,07,621,26,246,117,54,23,3
26140,서구,202007,07,113,4,24,21,16,13,1
27000,대구,202007,07,5850,229,1266,1340,792,410,127
26470,연제구,202007,07,768,26,146,210,116,50,21
27230,북구,202007,07,808,24,153,190,112,57,59
28185,연수구,202007,07,625,40,156,129,71,42,22
28237,부평구,202007,07,835,55,158,192,125,68,42
29140,서구,202007,07,629,26,122,145,94,41,17
29000,광주,202007,07,2804,136,588,607,356,199,78
41271,상록구,202007,07,396,37,73,85,77,26,18
41173,동안구,202007,07,949,87,297,154,92,41,13
41370,오산시,202007,07,848,33,153,179,112,46,115
41570,김포시,202007,07,2310,89,676,386,269,121,48
41650,포천시,202007,07,126,7,17,40,23,14,4
41670,여주시,202007,07,107,4,21,21,25,8,0
43111,상당구,202007,07,244,20,37,56,42,16,15
51780,철원군,202007,07,14,2,2,7,0,0,1
43113,흥덕구,202007,07,398,28,86,87,55,20,21
44131,동남구,202007,07,729,47,146,133,116,50,50
45111,완산구,202007,07,885,28,182,203,120,66,46
44760,부여군,202007,07,34,0,6,7,5,6,0
46720,곡성군,202007,07,7,0,2,1,2,0,0
45770,순창군,202007,07,14,0,2,4,1,2,1
46780,보성군,202007,07,17,1,3,2,7,1,0
46790,화순군,202007,07,63,1,10,21,8,4,0
46900,진도군,202007,07,12,2,3,2,0,1,0
47210,영주시,202007,07,60,5,14,16,7,7,0
47830,고령군,202007,07,23,1,5,6,5,3,0
47900,예천군,202007,07,41,2,12,9,6,0,0
48125,마산합포구,202007,07,411,10,98,84,64,23,7
48880,거창군,202007,07,38,1,6,7,10,1,0
50000,제주,202007,07,371,21,78,76,50,29,27
11350,노원구,202007,07,1530,104,434,286,146,74,6
26290,남구,202007,07,795,19,182,155,117,73,28
26350,해운대구,202007,07,2011,75,462,422,224,108,69
29200,광산구,202007,07,771,46,177,172,69,44,16
28260,서구,202007,07,783,44,159,169,127,45,20
41150,의정부시,202007,07,973,51,171,217,180,97,13
41135,분당구,202007,07,1723,43,596,311,141,70,10
41273,단원구,202007,07,294,25,66,63,40,12,10
41461,처인구,202007,07,449,18,109,92,71,30,9
51720,홍천군,202007,07,36,1,5,10,7,4,1
51000,강원,202007,07,2458,119,437,580,358,187,157
51810,인제군,202007,07,7,0,2,4,0,0,0
43000,충북,202007,07,2211,132,427,481,305,136,143
44230,논산시,202007,07,105,9,20,19,21,10,3
43760,괴산군,202007,07,7,0,2,1,1,1,1
45710,완주군,202007,07,95,4,20,22,18,6,5
45740,장수군,202007,07,7,0,1,1,0,2,0
46110,목포시,202007,07,322,16,71,74,44,23,14
47000,경북,202007,07,3702,174,834,799,483,212,171
46870,영광군,202007,07,35,3,3,8,6,5,0
47840,성주군,202007,07,11,0,3,1,0,2,0
47190,구미시,202007,07,906,43,228,182,79,43,57
47920,봉화군,202007,07,5,0,0,1,0,0,2
47930,울진군,202007,07,16,1,1,7,0,0,0
48330,양산시,202007,07,1050,37,259,195,150,61,43
11110,종로구,202007,07,123,7,29,23,16,9,3
11710,송파구,202007,07,1033,13,329,200,104,59,3
11440,마포구,202007,07,638,12,252,89,44,17,56
26710,기장군,202007,07,329,4,62,77,50,28,6
27260,수성구,202007,07,1207,43,264,265,126,85,5
29155,남구,202007,07,462,22,88,79,51,45,19
41131,수정구,202007,07,186,8,51,30,24,11,1
36000,세종,202007,07,1575,81,388,316,190,84,21
41281,덕양구,202007,07,1003,67,230,207,137,85,21
41190,부천시,202007,07,1309,84,315,253,205,69,61
41450,하남시,202007,07,1602,25,226,211,148,73,619
41430,의왕시,202007,07,341,16,91,76,54,21,5
51170,동해시,202007,07,101,6,9,24,23,6,2
43730,옥천군,202007,07,23,0,5,6,5,2,0
43720,보은군,202007,07,34,1,5,11,5,1,1
44210,서산시,202007,07,425,9,65,42,35,18,171
44150,공주시,202007,07,168,11,32,31,26,12,0
45190,남원시,202007,07,65,2,16,19,6,4,1
45000,전북,202007,07,3112,112,674,633,393,229,163
45790,고창군,202007,07,17,0,6,0,1,4,2
46000,전남,202007,07,3094,163,588,754,403,162,213
46830,영암군,202007,07,350,21,26,113,55,21,27
47230,영천시,202007,07,98,5,13,26,17,12,1
47750,청송군,202007,07,4,0,1,0,1,1,0
47760,영양군,202007,07,0,0,0,0,0,0,0
48240,사천시,202007,07,125,3,18,35,19,10,8
47940,울릉군,202007,07,0,0,0,0,0,0,0
48840,남해군,202007,07,12,0,4,4,2,0,0
50130,서귀포시,202007,07,96,3,15,23,11,10,12
11545,금천구,202007,07,289,14,81,55,35,13,3
26000,부산,202007,07,9455,327,1895,2038,1387,719,430
26170,동구,202007,07,146,10,25,33,23,14,6
26320,북구,202007,07,686,25,138,155,104,44,39
27290,달서구,202007,07,1755,73,389,411,245,128,41
29110,동구,202007,07,132,5,25,28,30,12,1
41133,중원구,202007,07,311,16,106,46,45,15,5
31170,동구,202007,07,209,10,63,50,20,8,2
41310,구리시,202007,07,413,10,130,69,52,36,5
41463,기흥구,202007,07,1449,70,401,280,156,122,29
41630,양주시,202007,07,434,27,80,107,68,44,3
41800,연천군,202007,07,26,0,3,8,4,2,1
51800,양구군,202007,07,23,0,6,7,1,0,0
51760,평창군,202007,07,81,6,13,12,14,8,6
45130,군산시,202007,07,566,13,104,110,68,39,47
45730,무주군,202007,07,7,1,2,1,0,1,0
46230,광양시,202007,07,619,33,103,177,79,28,25
47770,영덕군,202007,07,8,0,2,1,0,3,0
48127,마산회원구,202007,07,303,12,60,58,47,16,10
48170,진주시,202007,07,557,23,162,128,54,24,9
48220,통영시,202007,07,125,4,34,27,14,6,3
11140,중구,202007,07,174,6,61,31,25,9,2
26500,수영구,202007,07,594,15,87,145,110,56,36
26530,사상구,202007,07,325,13,55,82,55,22,11
28000,인천,202007,07,4753,290,926,1116,687,340,185
28177,미추홀구,202007,07,526,31,81,122,80,49,51
30000,대전,202007,07,2005,107,415,436,295,164,125
41117,영통구,202007,07,1009,77,361,141,75,48,29
41285,일산동구,202007,07,691,24,136,155,99,57,20
51150,강릉시,202007,07,365,18,61,83,62,38,5
51830,양양군,202007,07,42,4,4,8,5,5,3
43740,영동군,202007,07,13,1,2,3,0,1,1
43750,진천군,202007,07,118,5,34,20,9,5,11
46170,나주시,202007,07,114,5,25,23,20,8,6
47113,북구,202007,07,640,19,153,123,98,24,45
47290,경산시,202007,07,455,18,97,102,76,45,3
48121,의창구,202007,07,602,23,161,146,62,12,29
41460,용인시,202007,06,3920,168,1070,748,417,283,140
41130,성남시,202007,06,3531,189,958,665,375,170,202
41280,고양시,202007,06,3296,170,623,744,456,251,137
43110,청주시,202007,06,1412,96,235,339,216,93,99
41170,안양시,202007,06,1739,142,450,333,222,86,79
44130,천안시,202007,06,2546,142,612,451,300,140,225
48120,창원시,202007,06,2920,117,654,658,378,125,122
41110,수원시,202007,06,3079,208,918,548,336,163,131
47110,포항시,202007,06,1393,56,292,291,202,57,111
41270,안산시,202007,06,1156,94,187,270,174,65,123
45110,전주시,202007,06,2081,57,461,423,266,139,143
41460,용인시,202007,07,3309,138,1011,570,346,260,55
41130,성남시,202007,07,2220,67,753,387,210,96,16
44130,천안시,202007,07,2301,127,566,398,256,119,204
41170,안양시,202007,07,1270,101,375,223,146,65,16
43110,청주시,202007,07,1136,84,210,247,153,76,81
41280,고양시,202007,07,2855,141,573,650,373,213,83
48120,창원시,202007,07,2577,102,610,566,319,109,100
47110,포항시,202007,07,1107,50,260,219,148,38,72
41110,수원시,202007,07,2553,175,829,421,251,136,55
45110,전주시,202007,07,1693,49,405,327,221,122,85
41270,안산시,202007,07,690,62,139,148,117,38,28
11290,성북구,202007,06,1420,69,424,281,142,78,47
11305,강북구,202007,06,1050,56,206,187,113,67,208
48250,김해시,202010,06,837,48,211,193,76,43,37
50110,제주시,202010,06,540,23,124,110,66,13,30
48720,의령군,202010,06,19,0,1,4,8,3,0
11170,용산구,202010,06,243,14,79,57,27,9,7
11305,강북구,202010,06,649,49,137,125,76,48,79
11560,영등포구,202010,06,327,26,112,47,29,22,18
26000,부산,202010,06,10024,454,2166,2111,1489,744,397
26170,동구,202010,06,246,22,34,56,40,23,7
27230,북구,202010,06,813,42,146,225,109,61,13
27200,남구,202010,06,291,12,60,69,43,17,48
29140,서구,202010,06,635,37,147,135,80,39,8
41135,분당구,202010,06,761,19,169,141,127,70,8
41113,권선구,202010,06,731,39,173,127,109,38,46
41281,덕양구,202010,06,621,33,163,128,78,63,4
41250,동두천시,202010,06,205,11,25,45,50,32,2
51210,속초시,202010,06,308,9,53,87,54,20,23
41820,가평군,202010,06,96,5,14,21,13,9,4
51790,화천군,202010,06,24,2,3,3,2,2,4
44230,논산시,202010,06,135,9,24,30,30,8,2
44000,충남,202010,06,3873,196,824,871,626,281,78
45190,남원시,202010,06,91,5,14,22,22,6,2
46130,여수시,202010,06,689,24,65,105,72,33,301
45740,장수군,202010,06,13,0,2,4,3,2,0
46110,목포시,202010,06,314,15,56,80,48,21,9
46900,진도군,202010,06,23,0,2,4,9,1,0
47150,김천시,202010,06,263,8,48,70,40,33,3
47840,성주군,202010,06,28,2,1,9,5,1,1
48240,사천시,202010,06,127,7,19,41,21,10,3
48330,양산시,202010,06,717,35,162,147,125,35,10
48890,합천군,202010,06,33,1,4,10,6,6,0
A1000,전국,202010,06,92769,5072,20365,19266,13185,6261,5025
11110,종로구,202010,06,148,10,33,30,22,15,8
26140,서구,202010,06,181,10,35,37,32,7,29
11620,관악구,202010,06,407,25,109,86,53,31,8
26440,강서구,202010,06,294,11,115,25,38,14,4
26320,북구,202010,06,502,24,113,126,90,36,4
27260,수성구,202010,06,1402,57,293,292,162,100,11
27290,달서구,202010,06,1393,60,301,287,184,90,62
28260,서구,202010,06,1074,64,233,214,159,74,42
41117,영통구,202010,06,749,70,261,84,62,40,9
31710,울주군,202010,06,395,19,86,97,63,15,3
41173,동안구,202010,06,419,33,157,58,37,27,5
41285,일산동구,202010,06,461,19,92,104,64,47,4
41630,양주시,202010,06,537,34,90,128,93,41,7
51000,강원,202010,06,2727,110,435,696,503,215,96
51730,횡성군,202010,06,95,1,12,27,21,16,3
51800,양구군,202010,06,18,0,3,4,6,1,0
44710,금산군,202010,06,67,1,7,21,15,9,1
43770,음성군,202010,06,186,9,28,53,40,13,6
44270,당진시,202010,06,172,6,30,40,39,10,14
44760,부여군,202010,06,73,2,8,24,17,10,0
46710,담양군,202010,06,36,0,4,10,6,3,3
46000,전남,202010,06,3642,128,408,684,456,198,1178
46730,구례군,202010,06,22,2,0,9,5,3,0
46780,보성군,202010,06,39,2,7,7,7,3,3
47113,북구,202010,06,723,39,184,130,107,37,5
47750,청송군,202010,06,17,0,2,5,4,1,0
48220,통영시,202010,06,169,5,24,41,32,8,2
48127,마산회원구,202010,06,413,15,54,53,40,21,155
41820,가평군,202010,07,28,1,7,5,6,2,1
51800,양구군,202010,07,7,0,2,3,1,0,0
