region_cd,region_nm,research_date,apt_type,jeon_snd_indices,level_no
29000,광주,202303,7,95.27777777777777,0
30000,대전,202303,7,90.85714285714285,0
31000,울산,202303,7,86.875,0
36000,세종,202303,7,95.71428571428571,0
41000,경기,202303,7,89.76744186046513,0
41A01,서해안권,202303,7,91.66666666666666,1
41A02,경부1권,202303,7,90.625,1
41A03,경부2권,202303,7,92.5,1
41A04,경의권,202303,7,84.70588235294117,1
41A05,경원권,202303,7,96.25,1
41A06,동부1권,202303,7,87.5,1
41A07,동부2권,202303,7,85,1
42000,강원,202303,7,97.54385964912281,0
43000,충북,202303,7,97.0909090909091,0
44000,충남,202303,7,95.33333333333334,0
45000,전북,202303,7,90.16949152542372,0
46000,전남,202303,7,95.77464788732394,0
47000,경북,202303,7,97.9746835443038,0
48000,경남,202303,7,95.71428571428571,0
50000,제주,202303,7,92.3076923076923,0
A1000,전국,202303,7,93.350622406639,0
A2000,수도권,202303,7,89.68379446640317,0
A2001,지방권,202303,7,94.65541490857944,0
A3000,6대광역시,202303,7,93.23529411764707,0
A5000,5대광역시,202303,7,92.55,0
A6000,8개도,202303,7,95.47283702213281,0
A9000,9개도,202303,7,94.29712460063898,0
11000,서울,202302,0,67.89542483660131,0
11A01,강북지역,202302,0,71.51772341487768,1
11A02,강남지역,202302,0,63.91328210757409,1
11A11,도심권,202302,0,73.3173076923077,2
11A12,동북권,202302,0,72.51810822326375,2
11A13,서북권,202302,0,68.16425120772946,2
11A14,서남권,202302,0,60.960532572515454,2
11A15,동남권,202302,0,67.94289422452954,2
26000,부산,202302,0,76.24388840954846,0
26A01,동부산권,202302,0,75.3731343283582,1
26A02,중부산권,202302,0,79.46741415557113,1
26A03,서부산권,202302,0,72.49488752556236,1
27000,대구,202302,0,65.51418439716313,0
28000,인천,202302,0,72.03996983408749,0
29000,광주,202302,0,82.53358925143954,0
30000,대전,202302,0,71.76234979973296,0
31000,울산,202302,0,80.55555555555556,0
36000,세종,202302,0,70.99009900990097,0
41000,경기,202302,0,70.28967566229264,0
41A01,서해안권,202302,0,68.64623243933588,1
41A02,경부1권,202302,0,72.78247096092923,1
41A03,경부2권,202302,0,71.63667523564696,1
41A04,경의권,202302,0,62.661426165075795,1
41A05,경원권,202302,0,81.55339805825243,1
41A06,동부1권,202302,0,68.57846586910627,1
41A07,동부2권,202302,0,73.52380952380952,1
42000,강원,202302,0,90.07910349373765,0
43000,충북,202302,0,84.59119496855347,0
44000,충남,202302,0,88.41245533435426,0
45000,전북,202302,0,81.32930513595169,0
46000,전남,202302,0,87.45980707395496,0
47000,경북,202302,0,87.74165202108962,0
48000,경남,202302,0,87.078474629688,0
50000,제주,202302,0,89.81001727115718,0
A1000,전국,202302,0,75.96828752642706,0
A2000,수도권,202302,0,69.67973593826663,0
A2001,지방권,202302,0,81.63458060367348,0
A3000,6대광역시,202302,0,74.14335114743791,0
A5000,5대광역시,202302,0,74.69718030182685,0
A6000,8개도,202302,0,86.895274049217,0
A9000,9개도,202302,0,79.2797396010749,0
11000,서울,202302,1,62.63069454817027,0
11A01,강북지역,202302,1,65.9134067603494,1
11A02,강남지역,202302,1,59.456481821520384,1
11A11,도심권,202302,1,66.51651651651652,2
11A12,동북권,202302,1,67.68826619964975,2
11A13,서북권,202302,1,60.391822827938675,2
11A14,서남권,202302,1,56.140350877192986,2
11A15,동남권,202302,1,63.76689189189188,2
26000,부산,202302,1,73.20130813953489,0
26A01,동부산권,202302,1,73.32155477031802,1
26A02,중부산권,202302,1,76.59192825112108,1
26A03,서부산권,202302,1,68.27411167512689,1
27000,대구,202302,1,61.15591397849462,0
28000,인천,202302,1,68.22429906542057,0
29000,광주,202302,1,80.38610038610038,0
30000,대전,202302,1,67.5284837861525,0
31000,울산,202302,1,78.76857749469214,0
36000,세종,202302,1,61.267605633802816,0
41000,경기,202302,1,67.05458720384092,0
41A01,서해안권,202302,1,66.4841611263199,1
41A02,경부1권,202302,1,70.31653746770024,1
41A03,경부2권,202302,1,68.99742930591259,1
41A04,경의권,202302,1,59.75945017182131,1
41A05,경원권,202302,1,76.61725067385443,1
41A06,동부1권,202302,1,63.854853911404334,1
41A07,동부2권,202302,1,65.38461538461539,1
42000,강원,202302,1,87.42166517457474,0
43000,충북,202302,1,81.52173913043478,0
44000,충남,202302,1,87.21628838451268,0
45000,전북,202302,1,78.73194221508828,0
46000,전남,202302,1,84.17231364956439,0
47000,경북,202302,1,84.40258975868157,0
48000,경남,202302,1,85.12090483619345,0
50000,제주,202302,1,86.44444444444444,0
A1000,전국,202302,1,72.4486111111111,0
A2000,수도권,202302,1,65.81366750600222,0
A2001,지방권,202302,1,78.43629445648153,0
A3000,6대광역시,202302,1,70.73543928923988,0
A5000,5대광역시,202302,1,71.40801001251563,0
A6000,8개도,202302,1,84.32123274721118,0
A9000,9개도,202302,1,76.11488665112356,0
11000,서울,202302,3,79.13090128755364,0
11A01,강북지역,202302,3,81.48479427549196,1
11A02,강남지역,202302,3,75.60321715817693,1
11A11,도심권,202302,3,81.81818181818183,2
11A12,동북권,202302,3,83.88998035363458,2
11A13,서북권,202302,3,78.04232804232805,2
11A14,서남권,202302,3,72.22222222222223,2
11A15,동남권,202302,3,81.01045296167247,2
26000,부산,202302,3,84.94736842105263,0
26A01,동부산권,202302,3,77.02702702702703,1
26A02,중부산권,202302,3,88.40579710144928,1
26A03,서부산권,202302,3,88.75,1
27000,대구,202302,3,76.08695652173913,0
28000,인천,202302,3,82.91925465838509,0
29000,광주,202302,3,88.06818181818183,0
30000,대전,202302,3,82.14285714285714,0
31000,울산,202302,3,83.52272727272727,0
36000,세종,202302,3,93.75,0
41000,경기,202302,3,80.19566367001586,0
41A01,서해안권,202302,3,75.6043956043956,1
41A02,경부1권,202302,3,83.27067669172932,1
41A03,경부2권,202302,3,81.83391003460207,1
41A04,경의권,202302,3,71.99170124481327,1
41A05,경원권,202302,3,92.78846153846155,1
41A06,동부1권,202302,3,80.89285714285714,1
41A07,동부2권,202302,3,79.9342105263158,1
42000,강원,202302,3,94.78260869565217,0
43000,충북,202302,3,89.07563025210084,0
44000,충남,202302,3,87.88819875776399,0
45000,전북,202302,3,81.57894736842105,0
46000,전남,202302,3,89.82035928143712,0
47000,경북,202302,3,95.87912087912088,0
48000,경남,202302,3,94.86607142857143,0
50000,제주,202302,3,93.08176100628931,0
A1000,전국,202302,3,82.8395061728395,0
A2000,수도권,202302,3,79.92396369879813,0
A2001,지방권,202302,3,87.78610070744902,0
A3000,6대광역시,202302,3,83.11965811965811,0
A5000,5대광역시,202302,3,83.1792975970425,0
A6000,8개도,202302,3,91.41821112006447,0
A9000,9개도,202302,3,84.64240102171136,0
11000,서울,202302,7,84.76744186046511,0
11A01,강북지역,202302,7,85.68627450980392,1
11A02,강남지역,202302,7,83.42857142857143,1
11A11,도심권,202302,7,78.33333333333333,2
11A12,동북권,202302,7,92.4,2
11A13,서북권,202302,7,80,2
11A14,서남권,202302,7,82.38095238095238,2
11A15,동남권,202302,7,85,2
26000,부산,202302,7,93.2,0
26A01,동부산권,202302,7,95.33333333333333,1
26A02,중부산권,202302,7,92.38095238095238,1
26A03,서부산권,202302,7,92.14285714285714,1
27000,대구,202302,7,92.76595744680851,0
28000,인천,202302,7,96.57894736842105,0
29000,광주,202302,7,95.27777777777777,0
30000,대전,202302,7,88.57142857142858,0
31000,울산,202302,7,87.8125,0
36000,세종,202302,7,94.28571428571429,0
41000,경기,202302,7,89.30232558139534,0
41A01,서해안권,202302,7,88.33333333333334,1
41A02,경부1권,202302,7,85.625,1
41A03,경부2권,202302,7,93.5,1
41A04,경의권,202302,7,85.88235294117646,1
41A05,경원권,202302,7,98.125,1
41A06,동부1권,202302,7,88.125,1
41A07,동부2권,202302,7,86,1
42000,강원,202302,7,98.59649122807018,0
43000,충북,202302,7,96,0
44000,충남,202302,7,94.66666666666667,0
45000,전북,202302,7,92.20338983050847,0
46000,전남,202302,7,95.91549295774648,0
47000,경북,202302,7,98.35443037974683,0
48000,경남,202302,7,95.58441558441558,0
50000,제주,202302,7,91.02564102564102,0
A1000,전국,202302,7,93.01867219917011,0
A2000,수도권,202302,7,88.85375494071145,0
A2001,지방권,202302,7,94.50070323488046,0
A3000,6대광역시,202302,7,92.56302521008404,0
A5000,5대광역시,202302,7,91.80000000000001,0
A6000,8개도,202302,7,95.59356136820925,0
A9000,9개도,202302,7,94.29712460063898,0
11000,서울,202301,0,66.52287581699348,0
11A01,강북지역,202301,0,69.33349975037443,1
11A02,강남지역,202301,0,63.4330406147091,1
11A11,도심권,202301,0,71.15384615384616,2
11A12,동북권,202301,0,69.6207925010652,2
11A13,서북권,202301,0,67.58454106280192,2
11A14,서남권,202301,0,60.009510223490246,2
11A15,동남권,202301,0,68.105126541207,2
26000,부산,202301,0,75.62553925798102,0
26A01,동부산권,202301,0,74.30037313432835,1
26A02,중부산권,202301,0,79.32725998598458,1
26A03,서부산권,202301,0,71.67689161554192,1
27000,대구,202301,0,64.4281914893617,0
28000,인천,202301,0,70.04147812971343,0
29000,광주,202301,0,82.08573256557902,0
30000,대전,202301,0,70.96128170894525,0
31000,울산,202301,0,80.94679186228483,0
36000,세종,202301,0,64.75247524752474,0
41000,경기,202301,0,67.6693901130643,0
41A01,서해안권,202301,0,66.26756066411238,1
41A02,경부1권,202301,0,68.00422386483632,1
41A03,경부2권,202301,0,66.92373607540702,1
41A04,경의권,202301,0,60.415496911847264,1
41A05,경원권,202301,0,81.94174757281553,1
41A06,동부1권,202301,0,67.66361717100634,1
41A07,동부2권,202301,0,74.76190476190476,1
42000,강원,202301,0,89.3210283454186,0
43000,충북,202301,0,85.78616352201257,0
44000,충남,202301,0,88.33588565594691,0
45000,전북,202301,0,81.90332326283988,0
46000,전남,202301,0,86.27009646302251,0
47000,경북,202301,0,87.60984182776801,0
48000,경남,202301,0,84.99842420422313,0
50000,제주,202301,0,87.99654576856649,0
A1000,전국,202301,0,74.59513742071881,0
A2000,수도권,202301,0,67.5587671171774,0
A2001,지방권,202301,0,80.93525179856114,0
A3000,6대광역시,202301,0,73.25526563973592,0
A5000,5대광역시,202301,0,74.10146942017475,0
A6000,8개도,202301,0,86.31851230425056,0
A9000,9개도,202301,0,77.76579236213617,0
11000,서울,202301,1,60.72628827483196,0
11A01,강북지역,202301,1,62.72312951006457,1
11A02,강남지역,202301,1,58.79544619904517,1
11A11,도심권,202301,1,63.96396396396397,2
11A12,동북권,202301,1,63.66024518388792,2
11A13,서북권,202301,1,59.28449744463373,2
11A14,서남권,202301,1,54.67836257309942,2
11A15,동남권,202301,1,64.14695945945945,2
26000,부산,202301,1,72.58357558139534,0
26A01,동부산권,202301,1,71.79034157832744,1
26A02,중부산권,202301,1,76.81614349775786,1
26A03,서부산권,202301,1,67.44923857868021,1
27000,대구,202301,1,59.193548387096776,0
28000,인천,202301,1,66.28504672897196,0
29000,광주,202301,1,80.19305019305018,0
30000,대전,202301,1,66.65205959684485,0
31000,울산,202301,1,78.71549893842887,0
36000,세종,202301,1,54.92957746478873,0
41000,경기,202301,1,63.70420624151967,0
41A01,서해안권,202301,1,63.31638639030113,1
41A02,경부1권,202301,1,64.47028423772609,1
41A03,경부2권,202301,1,63.65038560411311,1
41A04,경의권,202301,1,57.0446735395189,1
41A05,경원권,202301,1,77.42587601078168,1
41A06,동부1권,202301,1,62.441093308199804,1
41A07,동부2권,202301,1,66.48351648351648,1
42000,강원,202301,1,86.16830796777082,0
43000,충북,202301,1,82.98494983277591,0
44000,충남,202301,1,87.68357810413886,0
45000,전북,202301,1,79.93579454253612,0
46000,전남,202301,1,82.57502420135528,0
47000,경북,202301,1,84.34373160682755,0
48000,경남,202301,1,82.54680187207488,0
50000,제주,202301,1,85.77777777777779,0
A1000,전국,202301,1,70.74583333333332,0
A2000,수도권,202301,1,63.09363471335715,0
A2001,지방권,202301,1,77.65153516884214,0
A3000,6대광역시,202301,1,69.66929911154985,0
A5000,5대광역시,202301,1,70.57571964956196,0
A6000,8개도,202301,1,83.75874456418983,0
A9000,9개도,202301,1,74.22739223175752,0
11000,서울,202301,3,78.96995708154508,0
11A01,강북지역,202301,3,81.48479427549195,1
11A02,강남지역,202301,3,75.20107238605898,1
11A11,도심권,202301,3,80.3030303030303,2
11A12,동북권,202301,3,84.47937131630647,2
11A13,서북권,202301,3,78.17460317460318,2
11A14,서남권,202301,3,72.65795206971677,2
11A15,동남권,202301,3,79.26829268292681,2
26000,부산,202301,3,85.89473684210525,0
26A01,동부산권,202301,3,78.71621621621621,1
26A02,중부산권,202301,3,89.61352657004832,1
26A03,서부산권,202301,3,88.33333333333333,1
27000,대구,202301,3,78.26086956521739,0
28000,인천,202301,3,79.96894409937889,0
29000,광주,202301,3,86.36363636363636,0
30000,대전,202301,3,82.41758241758242,0
31000,울산,202301,3,85.51136363636364,0
36000,세종,202301,3,87.5,0
41000,경기,202301,3,80.38075092543629,0
41A01,서해안권,202301,3,76.48351648351647,1
41A02,경부1권,202301,3,82.89473684210526,1
41A03,경부2권,202301,3,80.1038062283737,1
41A04,경의권,202301,3,71.99170124481327,1
41A05,경원권,202301,3,92.54807692307692,1
41A06,동부1권,202301,3,82.14285714285715,1
41A07,동부2권,202301,3,81.57894736842104,1
42000,강원,202301,3,94.78260869565217,0
43000,충북,202301,3,89.91596638655463,0
44000,충남,202301,3,82.91925465838509,0
45000,전북,202301,3,78.07017543859648,0
46000,전남,202301,3,87.72455089820359,0
47000,경북,202301,3,96.15384615384615,0
48000,경남,202301,3,94.41964285714286,0
50000,제주,202301,3,87.42138364779873,0
A1000,전국,202301,3,82.41512345679014,0
A2000,수도권,202301,3,79.70321314692175,0
A2001,지방권,202301,3,87.01622971285892,0
A3000,6대광역시,202301,3,83.19088319088318,0
A5000,5대광역시,202301,3,84.14972273567467,0
A6000,8개도,202301,3,89.48428686543112,0
A9000,9개도,202301,3,83.98786717752236,0
11000,서울,202301,7,84.76744186046511,0
11A01,강북지역,202301,7,84.31372549019608,1
11A02,강남지역,202301,7,85.42857142857142,1
11A11,도심권,202301,7,75.83333333333333,2
11A12,동북권,202301,7,90.8,2
11A13,서북권,202301,7,80,2
11A14,서남권,202301,7,82.85714285714286,2
11A15,동남권,202301,7,89.28571428571428,2
26000,부산,202301,7,89.6,0
26A01,동부산권,202301,7,94,1
26A02,중부산권,202301,7,85.71428571428571,1
26A03,서부산권,202301,7,90.71428571428571,1
27000,대구,202301,7,96.38297872340425,0
28000,인천,202301,7,95.52631578947368,0
29000,광주,202301,7,93.6111111111111,0
30000,대전,202301,7,87.14285714285714,0
31000,울산,202301,7,89.0625,0
36000,세종,202301,7,88.57142857142857,0
41000,경기,202301,7,89.30232558139535,0
41A01,서해안권,202301,7,90.41666666666666,1
41A02,경부1권,202301,7,86.875,1
41A03,경부2권,202301,7,92.5,1
41A04,경의권,202301,7,85.29411764705883,1
41A05,경원권,202301,7,96.25,1
41A06,동부1권,202301,7,86.25,1
41A07,동부2권,202301,7,87,1
42000,강원,202301,7,99.47368421052632,0
43000,충북,202301,7,96.18181818181819,0
44000,충남,202301,7,94.50000000000001,0
45000,전북,202301,7,91.6949152542373,0
46000,전남,202301,7,96.33802816901408,0
47000,경북,202301,7,97.72151898734177,0
48000,경남,202301,7,95.84415584415584,0
50000,제주,202301,7,91.02564102564102,0
A1000,전국,202301,7,92.83195020746889,0
A2000,수도권,202301,7,88.69565217391303,0
A2001,지방권,202301,7,94.30379746835442,0
A3000,6대광역시,202301,7,92.05882352941177,0
A5000,5대광역시,202301,7,91.39999999999999,0
A6000,8개도,202301,7,95.63380281690142,0
A9000,9개도,202301,7,94.32907348242811,0
11000,서울,202212,0,66.60862577015804,0
11A01,강북지역,202212,0,67.67793138760881,1
11A02,강남지역,202212,0,65.43539325842696,1
11A11,도심권,202212,0,68.86326194398683,2
11A12,동북권,202212,0,68.39005235602095,2
11A13,서북권,202212,0,65.3426017874876,2
11A14,서남권,202212,0,63.042418332520725,2
11A15,동남권,202212,0,68.68787276341949,2
26000,부산,202212,0,74.48224852071004,0
26A01,동부산권,202212,0,74.11143131604226,1
26A02,중부산권,202212,0,78.41074020319303,1
26A03,서부산권,202212,0,69.25078043704472,1
27000,대구,202212,0,62.234762979683964,0
28000,인천,202212,0,69.27827093786183,0
29000,광주,202212,0,78.58539765319425,0
30000,대전,202212,0,70.22433718558804,0
31000,울산,202212,0,82.58647798742139,0
36000,세종,202212,0,60.041407867494826,0
41000,경기,202212,0,68.68610054921844,0
41A01,서해안권,202212,0,67.43073878627969,1
41A02,경부1권,202212,0,69.76127320954906,1
41A03,경부2권,202212,0,70.42068361086766,1
41A04,경의권,202212,0,60.27278003482297,1
41A05,경원권,202212,0,78.29341317365271,1
41A06,동부1권,202212,0,66.72597864768683,1
41A07,동부2권,202212,0,79.44664031620553,1
42000,강원,202212,0,90.22114720110574,0
43000,충북,202212,0,88.24289405684753,0
44000,충남,202212,0,88.0145909327775,0
45000,전북,202212,0,80.29084158415841,0
46000,전남,202212,0,86.51647612642905,0
47000,경북,202212,0,88.78378378378379,0
48000,경남,202212,0,83.67084538733526,0
50000,제주,202212,0,90.43478260869564,0
A1000,전국,202212,0,74.5299978340914,0
A2000,수도권,202212,0,68.04768865338936,0
A2001,지방권,202212,0,80.37523683993739,0
A3000,6대광역시,202212,0,72.05327770199791,0
A5000,5대광역시,202212,0,72.78160453808752,0
A6000,8개도,202212,0,86.46484234719529,0
A9000,9개도,202212,0,78.29606335895645,0
11000,서울,202212,1,60.90926566705113,0
11A01,강북지역,202212,1,60.36442006269593,1
11A02,강남지역,202212,1,61.43396226415095,1
11A11,도심권,202212,1,60.9907120743034,2
11A12,동북권,202212,1,61.76646706586826,2
11A13,서북권,202212,1,55.81395348837209,2
11A14,서남권,202212,1,58.44459279038718,2
11A15,동남권,202212,1,65.32118055555556,2
26000,부산,202212,1,71.2326193160466,0
26A01,동부산권,202212,1,71.7948717948718,1
26A02,중부산권,202212,1,75.23364485981308,1
26A03,서부산권,202212,1,65.09067357512953,1
