region_cd,region_nm,research_date,age_gbn,tr_gbn,indices,level_no
41A04,경의권,20230724,12,S,87.5050307260937,1
29000,광주,20230724,12,S,94.2522682491098,0
27000,대구,20230724,12,S,79.9739396756222,0
30000,대전,20230724,12,S,83.2871326312954,0
11A11,도심권,20230724,12,S,93.1119247122219,2
11A15,동남권,20230724,12,S,98.4134836995973,2
41A06,동부1권,20230724,12,S,89.136850844547,1
41A07,동부2권,20230724,12,S,98.2191842508669,1
26A01,동부산권,20230724,12,S,90.0487058394142,1
11A12,동북권,20230724,12,S,90.6538903422515,2
26000,부산,20230724,12,S,90.2787371105712,0
11A14,서남권,20230724,12,S,93.8878784987876,2
26A03,서부산권,20230724,12,S,91.1650891537558,1
11A13,서북권,20230724,12,S,91.1240808525396,2
11000,서울,20230724,12,S,93.5678048532219,0
41A01,서해안권,20230724,12,S,95.649994036208,1
36000,세종,20230724,12,S,75.055296397463,0
A2000,수도권,20230724,12,S,92.0455557038774,0
31000,울산,20230724,12,S,85.262613873682,0
28000,인천,20230724,12,S,92.0475876588768,0
A1000,전국,20230724,12,S,90.6745826563076,0
46000,전남,20230724,12,S,89.5557009169232,0
45000,전북,20230724,12,S,92.7072002928501,0
50000,제주,20230724,12,S,100.483493662323,0
26A02,중부산권,20230724,12,S,89.4468483365691,1
A2001,지방권,20230724,12,S,89.5333374258891,0
44000,충남,20230724,12,S,94.1059333201373,0
43000,충북,20230724,12,S,91.3724669666946,0
A5000,5대광역시,20230724,13,D,82.7237389916711,0
A3000,6대광역시,20230724,13,D,81.4528760926632,0
A6000,8개도,20230724,13,D,95.4450327374641,0
A9000,9개도,20230724,13,D,88.5872032867955,0
11A02,강남지역,20230724,13,D,86.66681906849,1
11A01,강북지역,20230724,13,D,86.4430866581314,1
42000,강원,20230724,13,D,99.1304516319494,0
41000,경기,20230724,13,D,82.5962455326309,0
48000,경남,20230724,13,D,94.9313023942761,0
41A02,경부1권,20230724,13,D,86.4144535305223,1
41A03,경부2권,20230724,13,D,82.4581697592938,1
47000,경북,20230724,13,D,96.9669297079744,0
41A05,경원권,20230724,13,D,73.1671921864565,1
41A04,경의권,20230724,13,D,83.5271030330202,1
29000,광주,20230724,13,D,93.1598083347754,0
27000,대구,20230724,13,D,72.5626898419897,0
30000,대전,20230724,13,D,86.4093834823799,0
11A11,도심권,20230724,13,D,87.5524890920184,2
11A15,동남권,20230724,13,D,87.0292278062819,2
41A06,동부1권,20230724,13,D,81.1294935706797,1
41A07,동부2권,20230724,13,D,99.2943329211826,1
26A01,동부산권,20230724,13,D,82.8429090562261,1
11A12,동북권,20230724,13,D,85.8074637042424,2
26000,부산,20230724,13,D,83.5703546038978,0
11A14,서남권,20230724,13,D,85.6002292277452,2
26A03,서부산권,20230724,13,D,88.753295824054,1
11A13,서북권,20230724,13,D,87.5140539093278,2
11000,서울,20230724,13,D,86.4853805328059,0
41A01,서해안권,20230724,13,D,82.9364114309726,1
36000,세종,20230724,13,D,72.4675019473869,0
A2000,수도권,20230724,13,D,82.9493687856676,0
31000,울산,20230724,13,D,89.2201816458718,0
28000,인천,20230724,13,D,76.7606655613483,0
A1000,전국,20230724,13,D,85.9688708499451,0
46000,전남,20230724,13,D,93.6972347638789,0
45000,전북,20230724,13,D,94.4610605893059,0
50000,제주,20230724,13,D,107.307866827443,0
26A02,중부산권,20230724,13,D,81.266216426175,1
A2001,지방권,20230724,13,D,89.0763010825629,0
44000,충남,20230724,13,D,92.2656928199067,0
43000,충북,20230724,13,D,98.0671778187625,0
A5000,5대광역시,20230724,13,S,88.5430870551698,0
A3000,6대광역시,20230724,13,S,88.4382733587935,0
A6000,8개도,20230724,13,S,97.8244324790531,0
A9000,9개도,20230724,13,S,94.4862762452667,0
11A02,강남지역,20230724,13,S,97.5565221781051,1
11A01,강북지역,20230724,13,S,91.7900285356822,1
42000,강원,20230724,13,S,101.438341818764,0
41000,경기,20230724,13,S,91.4607448332373,0
48000,경남,20230724,13,S,96.3135730682472,0
41A02,경부1권,20230724,13,S,91.7661870995271,1
41A03,경부2권,20230724,13,S,91.693607063451,1
47000,경북,20230724,13,S,97.299993771647,0
41A05,경원권,20230724,13,S,85.3008231237895,1
41A04,경의권,20230724,13,S,93.0293955763774,1
29000,광주,20230724,13,S,96.6056603581873,0
27000,대구,20230724,13,S,80.2071968715722,0
30000,대전,20230724,13,S,90.0816438074144,0
11A11,도심권,20230724,13,S,93.0335337683198,2
11A15,동남권,20230724,13,S,100.317882544966,2
41A06,동부1권,20230724,13,S,90.8664844432349,1
41A07,동부2권,20230724,13,S,106.046506618066,1
26A01,동부산권,20230724,13,S,90.1593729628014,1
11A12,동북권,20230724,13,S,91.4946760191453,2
26000,부산,20230724,13,S,90.4230890697508,0
11A14,서남권,20230724,13,S,92.8553894516641,2
26A03,서부산권,20230724,13,S,94.0240644150573,1
11A13,서북권,20230724,13,S,92.2410569935986,2
11000,서울,20230724,13,S,94.9165232852709,0
41A01,서해안권,20230724,13,S,91.7714098598837,1
36000,세종,20230724,13,S,80.0453690520484,0
A2000,수도권,20230724,13,S,91.953413022732,0
31000,울산,20230724,13,S,91.577429285355,0
28000,인천,20230724,13,S,87.3339355319293,0
A1000,전국,20230724,13,S,92.6011594190705,0
46000,전남,20230724,13,S,93.0537375555148,0
45000,전북,20230724,13,S,100.025618767985,0
50000,제주,20230724,13,S,108.027693271871,0
26A02,중부산권,20230724,13,S,88.5733125888138,1
A2001,지방권,20230724,13,S,93.221645805973,0
44000,충남,20230724,13,S,97.2588236945032,0
43000,충북,20230724,13,S,99.6952137946336,0
A5000,5대광역시,20230724,14,D,86.4508425158461,0
A3000,6대광역시,20230724,14,D,85.6347278744296,0
A6000,8개도,20230724,14,D,98.0199691473035,0
A9000,9개도,20230724,14,D,88.3442044703962,0
11A02,강남지역,20230724,14,D,86.3694018319661,1
11A01,강북지역,20230724,14,D,85.1470287664142,1
42000,강원,20230724,14,D,100.123018978651,0
41000,경기,20230724,14,D,81.8922596863191,0
48000,경남,20230724,14,D,96.7239879587299,0
41A02,경부1권,20230724,14,D,84.867501339023,1
41A03,경부2권,20230724,14,D,80.0744303206548,1
47000,경북,20230724,14,D,100.051113802649,0
41A05,경원권,20230724,14,D,76.8360848462836,1
41A04,경의권,20230724,14,D,82.4615232236599,1
29000,광주,20230724,14,D,96.1518639504122,0
27000,대구,20230724,14,D,79.5352091040005,0
30000,대전,20230724,14,D,87.3834106235404,0
11A11,도심권,20230724,14,D,84.6814306072623,2
11A15,동남권,20230724,14,D,91.520047887587,2
41A06,동부1권,20230724,14,D,81.7536362505002,1
41A07,동부2권,20230724,14,D,102.212655784841,1
26A01,동부산권,20230724,14,D,84.5824718991312,1
11A12,동북권,20230724,14,D,84.9471797077415,2
26000,부산,20230724,14,D,85.5785382786821,0
11A14,서남권,20230724,14,D,83.3122732192134,2
26A03,서부산권,20230724,14,D,89.3082278180461,1
11A13,서북권,20230724,14,D,85.8417312836621,2
11000,서울,20230724,14,D,85.7345864871531,0
41A01,서해안권,20230724,14,D,83.1669989936782,1
36000,세종,20230724,14,D,83.5766356498656,0
A2000,수도권,20230724,14,D,83.2421166146171,0
31000,울산,20230724,14,D,91.3669602290075,0
28000,인천,20230724,14,D,81.2370390574344,0
A1000,전국,20230724,14,D,87.1100016664229,0
46000,전남,20230724,14,D,95.4234178298223,0
45000,전북,20230724,14,D,98.7382945438819,0
50000,제주,20230724,14,D,104.551787511571,0
26A02,중부산권,20230724,14,D,84.6159599398653,1
A2001,지방권,20230724,14,D,92.2770866222081,0
44000,충남,20230724,14,D,96.7863523438197,0
43000,충북,20230724,14,D,98.8515782392705,0
A5000,5대광역시,20230724,14,S,90.3301216567545,0
A3000,6대광역시,20230724,14,S,90.3054976249642,0
A6000,8개도,20230724,14,S,99.0560850598922,0
A9000,9개도,20230724,14,S,94.8652748917809,0
11A02,강남지역,20230724,14,S,95.3398700205011,1
11A01,강북지역,20230724,14,S,91.5214339412474,1
42000,강원,20230724,14,S,103.310051712337,0
41000,경기,20230724,14,S,91.885016892597,0
48000,경남,20230724,14,S,96.1360940926937,0
41A02,경부1권,20230724,14,S,91.5835401769377,1
41A03,경부2권,20230724,14,S,92.4576026197595,1
47000,경북,20230724,14,S,100.733875554353,0
41A05,경원권,20230724,14,S,85.5432045489349,1
41A04,경의권,20230724,14,S,92.8401910715841,1
29000,광주,20230724,14,S,98.2931236910908,0
27000,대구,20230724,14,S,83.0327118461535,0
30000,대전,20230724,14,S,90.6186136005518,0
11A11,도심권,20230724,14,S,93.6537270711551,2
11A15,동남권,20230724,14,S,100.331521652343,2
41A06,동부1권,20230724,14,S,92.3686257685844,1
41A07,동부2권,20230724,14,S,106.358929621418,1
26A01,동부산권,20230724,14,S,91.6619554024318,1
11A12,동북권,20230724,14,S,91.1247613777319,2
26000,부산,20230724,14,S,91.379469828245,0
11A14,서남권,20230724,14,S,92.4811478722502,2
26A03,서부산권,20230724,14,S,94.9498766300437,1
11A13,서북권,20230724,14,S,91.8268573249668,2
11000,서울,20230724,14,S,93.494161794316,0
41A01,서해안권,20230724,14,S,92.2388804731349,1
36000,세종,20230724,14,S,86.2503158793311,0
A2000,수도권,20230724,14,S,92.335796764031,0
31000,울산,20230724,14,S,92.0124356537895,0
28000,인천,20230724,14,S,89.9795865311147,0
A1000,전국,20230724,14,S,93.386032291212,0
46000,전남,20230724,14,S,91.9327824958042,0
45000,전북,20230724,14,S,102.586725386999,0
50000,제주,20230724,14,S,104.575917072319,0
26A02,중부산권,20230724,14,S,89.7396038702557,1
A2001,지방권,20230724,14,S,94.7570926470439,0
44000,충남,20230724,14,S,100.221134191075,0
43000,충북,20230724,14,S,101.4107983372,0
A5000,5대광역시,20230724,15,D,89.0722535033371,0
A3000,6대광역시,20230724,15,D,88.516650770926,0
A6000,8개도,20230724,15,D,101.323027033442,0
A9000,9개도,20230724,15,D,93.4010982311205,0
11A02,강남지역,20230724,15,D,81.2420300495303,1
11A01,강북지역,20230724,15,D,83.1900096867039,1
42000,강원,20230724,15,D,101.886241525759,0
41000,경기,20230724,15,D,84.9129307964519,0
48000,경남,20230724,15,D,100.114585080525,0
41A02,경부1권,20230724,15,D,84.657799531027,1
41A03,경부2권,20230724,15,D,82.5939428083175,1
47000,경북,20230724,15,D,101.337109517325,0
41A05,경원권,20230724,15,D,82.200548121893,1
41A04,경의권,20230724,15,D,80.9977182988388,1
29000,광주,20230724,15,D,95.3416626677194,0
27000,대구,20230724,15,D,79.5089722898998,0
30000,대전,20230724,15,D,88.452479871227,0
11A11,도심권,20230724,15,D,82.6236780281192,2
11A15,동남권,20230724,15,D,80.8612861867387,2
41A06,동부1권,20230724,15,D,84.3212525759605,1
41A07,동부2권,20230724,15,D,107.09457467729,1
26A01,동부산권,20230724,15,D,87.0438679464064,1
11A12,동북권,20230724,15,D,83.0035096873583,2
26000,부산,20230724,15,D,90.8925171388453,0
11A14,서남권,20230724,15,D,81.5969976804995,2
26A03,서부산권,20230724,15,D,95.7873519651123,1
11A13,서북권,20230724,15,D,84.4339282730002,2
11000,서울,20230724,15,D,82.1710096273898,0
41A01,서해안권,20230724,15,D,88.264023017409,1
36000,세종,20230724,15,D,88.800149290574,0
A2000,수도권,20230724,15,D,84.1338736199273,0
31000,울산,20230724,15,D,95.2576565067568,0
28000,인천,20230724,15,D,86.364457575055,0
A1000,전국,20230724,15,D,89.9103822434842,0
46000,전남,20230724,15,D,96.1935635189219,0
45000,전북,20230724,15,D,102.090794891711,0
50000,제주,20230724,15,D,100.14449737595,0
26A02,중부산권,20230724,15,D,89.9739287468115,1
A2001,지방권,20230724,15,D,95.3445303702248,0
44000,충남,20230724,15,D,102.439824648373,0
43000,충북,20230724,15,D,105.295459246463,0
A5000,5대광역시,20230724,15,S,91.2203506605748,0
A3000,6대광역시,20230724,15,S,91.8169960468381,0
A6000,8개도,20230724,15,S,101.367011946521,0
A9000,9개도,20230724,15,S,97.8924165800669,0
11A02,강남지역,20230724,15,S,95.1832932729766,1
11A01,강북지역,20230724,15,S,89.5520560798672,1
42000,강원,20230724,15,S,104.156480723777,0
41000,경기,20230724,15,S,94.0204611991335,0
48000,경남,20230724,15,S,97.8112169929885,0
41A02,경부1권,20230724,15,S,92.4242446153023,1
41A03,경부2권,20230724,15,S,92.2408234885796,1
47000,경북,20230724,15,S,100.329582590681,0
41A05,경원권,20230724,15,S,91.5422172651798,1
41A04,경의권,20230724,15,S,92.9312550974784,1
29000,광주,20230724,15,S,97.2208718703183,0
27000,대구,20230724,15,S,82.2417228359295,0
30000,대전,20230724,15,S,91.7627278504357,0
11A11,도심권,20230724,15,S,94.3811183798403,2
11A15,동남권,20230724,15,S,98.2531242277381,2
41A06,동부1권,20230724,15,S,92.1851628683802,1
41A07,동부2권,20230724,15,S,108.39766663696,1
26A01,동부산권,20230724,15,S,90.5295364986378,1
11A12,동북권,20230724,15,S,88.8620709507035,2
26000,부산,20230724,15,S,93.0099735279795,0
11A14,서남권,20230724,15,S,92.801898727363,2
26A03,서부산권,20230724,15,S,97.1692759588252,1
11A13,서북권,20230724,15,S,90.9106427846649,2
11000,서울,20230724,15,S,92.491109922797,0
41A01,서해안권,20230724,15,S,97.2511219141818,1
36000,세종,20230724,15,S,84.8643917097744,0
A2000,수도권,20230724,15,S,93.4740358485988,0
31000,울산,20230724,15,S,95.1067849056357,0
28000,인천,20230724,15,S,94.0798582169499,0
A1000,전국,20230724,15,S,95.0276034541781,0
46000,전남,20230724,15,S,94.1125628648422,0
45000,전북,20230724,15,S,104.185006131382,0
50000,제주,20230724,15,S,105.61100576131,0
26A02,중부산권,20230724,15,S,91.463711756094,1
A2001,지방권,20230724,15,S,96.4245661689025,0
44000,충남,20230724,15,S,104.861946349643,0
43000,충북,20230724,15,S,105.821969136652,0
A5000,5대광역시,20230717,11,D,77.5012300453306,0
A3000,6대광역시,20230717,11,D,77.1127588122807,0
A6000,8개도,20230717,11,D,89.4664553772479,0
A9000,9개도,20230717,11,D,83.6566981421386,0
11A02,강남지역,20230717,11,D,85.4295952283608,1
11A01,강북지역,20230717,11,D,85.2104998367558,1
42000,강원,20230717,11,D,91.004905846108,0
41000,경기,20230717,11,D,78.570250799135,0
48000,경남,20230717,11,D,89.5910764085227,0
41A02,경부1권,20230717,11,D,81.0186644348963,1
41A03,경부2권,20230717,11,D,80.1916915441874,1
47000,경북,20230717,11,D,90.8791902533459,0
41A05,경원권,20230717,11,D,71.6439078129976,1
41A04,경의권,20230717,11,D,80.0932817907739,1
29000,광주,20230717,11,D,82.10998985043,0
27000,대구,20230717,11,D,68.6579300776798,0
30000,대전,20230717,11,D,85.2499483520126,0
11A11,도심권,20230717,11,D,89.1911691981538,2
11A15,동남권,20230717,11,D,87.3172581849585,2
41A06,동부1권,20230717,11,D,77.7733578361225,1
41A07,동부2권,20230717,11,D,96.4361434922134,1
26A01,동부산권,20230717,11,D,78.0921424829593,1
11A12,동북권,20230717,11,D,85.5384106333592,2
26000,부산,20230717,11,D,80.4111087099374,0
11A14,서남권,20230717,11,D,82.8533127234506,2
26A03,서부산권,20230717,11,D,86.6749983116594,1
11A13,서북권,20230717,11,D,83.5034351685137,2
11000,서울,20230717,11,D,85.2816911021735,0
41A01,서해안권,20230717,11,D,77.8882667591687,1
36000,세종,20230717,11,D,72.1412513941597,0
A2000,수도권,20230717,11,D,79.2889688568377,0
31000,울산,20230717,11,D,76.1804313628659,0
28000,인천,20230717,11,D,75.4328290629302,0
A1000,전국,20230717,11,D,81.6838081441776,0
46000,전남,20230717,11,D,88.955886628389,0
45000,전북,20230717,11,D,86.0345607660521,0
50000,제주,20230717,11,D,98.4683486862378,0
26A02,중부산권,20230717,11,D,78.3636212733064,1
A2001,지방권,20230717,11,D,83.7841586093446,0
44000,충남,20230717,11,D,85.6963794728767,0
43000,충북,20230717,11,D,91.1979662844985,0
A5000,5대광역시,20230717,11,S,83.5349739301894,0
A3000,6대광역시,20230717,11,S,84.456630092844,0
A6000,8개도,20230717,11,S,92.4981691835913,0
A9000,9개도,20230717,11,S,88.8285169344933,0
11A02,강남지역,20230717,11,S,94.4138097351622,1
11A01,강북지역,20230717,11,S,89.682187806611,1
42000,강원,20230717,11,S,97.2735009106275,0
41000,경기,20230717,11,S,85.5213862503005,0
48000,경남,20230717,11,S,92.3627240564403,0
41A02,경부1권,20230717,11,S,85.5099600436582,1
41A03,경부2권,20230717,11,S,90.118173433503,1
47000,경북,20230717,11,S,92.1229019691556,0
41A05,경원권,20230717,11,S,81.0717643811963,1
41A04,경의권,20230717,11,S,84.8910712332361,1
29000,광주,20230717,11,S,88.7272915711896,0
27000,대구,20230717,11,S,76.344806621342,0
30000,대전,20230717,11,S,84.3194097579254,0
11A11,도심권,20230717,11,S,93.6174016160772,2
11A15,동남권,20230717,11,S,97.2385914258394,2
41A06,동부1권,20230717,11,S,83.5002673959867,1
41A07,동부2권,20230717,11,S,98.1475058881483,1
26A01,동부산권,20230717,11,S,84.6962514343669,1
11A12,동북권,20230717,11,S,89.8590911956014,2
26000,부산,20230717,11,S,86.520706510456,0
11A14,서남권,20230717,11,S,90.7817651127436,2
26A03,서부산권,20230717,11,S,91.8024425677438,1
11A13,서북권,20230717,11,S,88.3081191720782,2
11000,서울,20230717,11,S,92.2947104437303,0
41A01,서해안권,20230717,11,S,85.3111268710104,1
36000,세종,20230717,11,S,75.2358812027812,0
A2000,수도권,20230717,11,S,86.8611454927777,0
31000,울산,20230717,11,S,83.4066035143865,0
28000,인천,20230717,11,S,87.3203878004779,0
A1000,전국,20230717,11,S,87.4844915335258,0
46000,전남,20230717,11,S,92.7139958318394,0
45000,전북,20230717,11,S,90.0648151430188,0
50000,제주,20230717,11,S,99.3986684331065,0
26A02,중부산권,20230717,11,S,84.6922299271038,1
A2001,지방권,20230717,11,S,87.9655913686443,0
44000,충남,20230717,11,S,92.0909306522558,0
43000,충북,20230717,11,S,90.196680462002,0
A5000,5대광역시,20230717,12,D,80.6311407918006,0
A3000,6대광역시,20230717,12,D,79.6371827940102,0
A6000,8개도,20230717,12,D,91.2841592522842,0
A9000,9개도,20230717,12,D,87.1942696121941,0
11A02,강남지역,20230717,12,D,86.1027528616788,1
11A01,강북지역,20230717,12,D,85.1657241069646,1
42000,강원,20230717,12,D,92.5139686530631,0
41000,경기,20230717,12,D,83.4229570184721,0
48000,경남,20230717,12,D,92.2389227148811,0
41A02,경부1권,20230717,12,D,90.8802190332824,1
41A03,경부2권,20230717,12,D,81.9291384601797,1
47000,경북,20230717,12,D,94.7333840115334,0
41A05,경원권,20230717,12,D,83.0024103031293,1
41A04,경의권,20230717,12,D,80.459820237511,1
29000,광주,20230717,12,D,87.8699893306341,0
27000,대구,20230717,12,D,71.0734182512739,0
30000,대전,20230717,12,D,79.3715829562859,0
11A11,도심권,20230717,12,D,87.9832250815046,2
11A15,동남권,20230717,12,D,85.7380143311635,2
41A06,동부1권,20230717,12,D,83.2251835876751,1
41A07,동부2권,20230717,12,D,99.2976662582761,1
26A01,동부산권,20230717,12,D,82.6264889319872,1
11A12,동북권,20230717,12,D,85.0559094235669,2
26000,부산,20230717,12,D,84.2825571358803,0
11A14,서남권,20230717,12,D,86.4079829339476,2
26A03,서부산권,20230717,12,D,86.4077239150835,1
11A13,서북권,20230717,12,D,84.5598615629808,2
11000,서울,20230717,12,D,85.5409851853654,0
41A01,서해안권,20230717,12,D,85.4109071017562,1
36000,세종,20230717,12,D,71.2362131118153,0
